,name,story,genre
161,162. Intercambiadas,"Aravind has been gifted with two angels in his life ever since his birth. However, his life dramatically changes forever when one of the angels commits an error that accidentally costs him his life, resulting in his untimely demise.",Fantansy
162,163. Carol,Something terrible happened to Jenny's friends and she must travel back in time to fix it.,Fantansy
163,164. Nonostante,"Son Goku and his friends must fight against Raditz, a space warrior who arrives planet Earth to conquer it and destroy human race.",Fantansy
164,165. Double Tuckerr,"A man, plagued by insomnia, turns to Doctor Sander's Sleep Cure tapes for relief, becoming the unwitting star of his own nightmarish productions, navigating through bizarre and morbid dreamscapes filled with macabre humor.",Fantansy
165,166. The Time Travel Hills,A bored office worker may have accidentally sparked a revolution in a bizarre dystopian world.,Fantansy
166,167. Dragon Ball Z Kai,"In a suburban town near Hanoi in the early 2000s, housewife Tam finds out that her husband is cheating on her. Instead of confronting him, she voodoos her husband back into love.",Fantansy
167,168. Dr. Sander's Sleep Cure,"When the monster Dopants, who use the power of the Gaia Memory, begin to operate in the windy city of Fuuto, the young Shotaro becomes an assistant to the detective Narumi Soukichi and spends his days chasing after him. Shotaro, who knows nothing about Soukichi, who secretly works as Kamen Rider Skull in addition to his detective work, becomes increasingly frustrated. One day, a new request comes into the Narumi Detective Agency, leading Shotaro and his team to a fateful night.",Fantansy
168,169. Schirkoa: In Lies We Trust,"On a volcanic isle, Nana stays while others leave. Her ill mother Nia left after Nana's birth. Sent to the volcano's base for fever treatment, Nana encounters a dream-reality world. Years later, teenager Nana reunites with returning Nia.",Fantansy
169,"170. Don't Cry, Butterfly","A pop singer gives up her career to become an actress, but she slowly goes insane when she starts being stalked by an obsessed fan and what seems to be a ghost of her past.",Fantansy
170,171. Fuuto PI: Portrait of Kamen Rider Skull,"Dalia, the daughter of a famous writer who recently passed away, inherits the mission of finishing her father's novel. To do so, she must become part of the story and face its characters, all fighting to be the protagonist of the book.",Fantansy
171,172. Hanami,"A warped modern fairytale plays out in a crumbling 'kingdom' populated only by a King and a Servant. The arrival of a mannequin Queen throws their carefully constructed world into isolation, madness, and murderous megalomania.",Fantansy
172,173. Perfect Blue,"The son of the museographer Raluca, the ""favorite"" of the guard Nea Bebe, Vlad, has a magical encounter: Alexandru Ioan Cuza is embodied in the immersive gallery of Romanian heroes and takes Vlad on a journey where the boy discovers Saint Andrew, Decebalus, Dragos, John Hunyadi, Vlad the Impaler, Stephen the Great, Michael the Brave, Constantin Brâncoveanu and Marie of Romania in key moments that marked their destiny.",Fantansy
173,174. Dalia y el Libro Rojo,A deceased woman gets a chance to reconnect with her past lover. They embark on a journey across time and continents to fulfill her wish of having her ashes scattered in Japan,Fantansy
174,175. King Baby,"As Liz struggles with nyctophobia (fear of the dark), an anxiety disorder that disrupts her sleep, she desperately tries to fall asleep.",Fantansy
175,176. Noaptea lui Vlad,"Goblins attack, capture king. Princess escapes with jester to his village, disguises as peasant. Stepmother usurps throne, issues reward for princess. Princess plans with friends to rescue father, restore peace.",Fantansy
176,177. Last Song for You,"Vid, a father grappling with the encroaching threat of a multicorporate iron ore mine near his home, discovers resilience and hope through his young son's imaginative perspective, blending optimism, fairy tales, and mysticism into their grim reality.",Fantansy
177,178. Nyctophobia,"The origin story of masked vigilante and immortal soul, Nemesis Knight.",Fantansy
178,179. Princess Halle and the Jester,"Following his return to a homeland ravaged by war, Cedric Vale offers his services as Knight-Protector to the Baron of Pres, only to learn shortly after that the Baron has married the woman he loves, Lady Alysia.",Fantansy
179,180. Sunce nikad vise,"Every 100 years a member of the Yayauqui family needs to sacrifice a human at the altar, to prevent the end of the world. It's Rita's turn and she doesn't believe it, however, she finds herself in the Vertical Zone on the mission.",Fantansy
180,181. The Phantom Warrior,"Slave Tyrol leads a quest to rescue Princess Meyra from evil wizard Akaris' fortress. Facing ancient creatures and tests, he must slay a dragon to save the princess and realm from darkness.",Fantansy
181,182. Cedric & Alysia,"When Monica, J-Five, Maggy, Smudge, and Milena discover that the Limoeiro Museum will be auctioned, they decide to come together to save it. While investigating what is happening, they come across secrets of the Limoeiro neighborhood.",Fantansy
182,183. Vertical,"Michael, picks up an Englishman in the middle of a Transylvanian forest. The ghost of a former jester, places him in some unimaginable situations. Despite being a believer in non-violence, Michael is forced to become a serial killer.",Fantansy
183,184. The Slave and the Sorcerer,Two sisters are thrown out of their isolation and onto opposite coasts of America by a terrifying cosmic entity. On their quest to reunite they discover their own supernatural abilities and meet many strange characters.,Fantansy
184,185. Turma da Mônica Jovem: Reflexos do Medo,"Lured to a remote farmhouse by a deceitful relative, a young family fall victim to malevolent fairies who need sacrifices to renew their magical life force.",Fantansy
185,186. The Jester from Transylvania,"Ebenezer the Traveler continues the journey of the famous Ebenezer Scrooge following the events of ""A Christmas Carol"". In this untold twist, Ebenezer Scrooge is now enlisted as one of the spirits to help those in need.",Fantansy
186,187. Spirit Riser,Tulhan and his family contract a fatal disease. Tulhan goes on a dangerous journey for treatment. He reaches Shahmeran with this journey.,Fantansy
187,188. The Evil Fairy Queen,"The Tsar is having his daughter Zabava marry a charmingly handsome and a handsomely charming Paul, a rich heir and a foreign fancy pants. However, it's a bit of a challenge, since Zabava wants a marriage of love, not of calculation. Her unexpected encounter with sailor Ivan, a simpleton yet an honest and endearing guy, messes up Paul's plans of snatching the crown. Deeply in love with the princess, Ivan enlists help from the residents of an enchanted forest to build a Flying Ship which would then take him and his beloved away. The brave sailor is in for serious confrontation with the sneaky Paul, who's using dark magic to bring his unwanted opponent down. However, true love is going to win this battle: with the evil mastermind punished, Ivan and Zabava step aboard the magic Flying Ship and set sail towards a new common dream of theirs.",Fantansy
188,189. Ebenezer: The Traveler,"Half-alien Teh'a flees across galaxies, hunted by a race of parasitic rulers disguised as Earth's vampires. With rebels by her side, she seeks a legendary creature: the earth goddess, powerful enough to end their reign of terror.",Fantansy
189,190. Sahmeran Efsanesi-Tulhan,A quick trip through the underground party scene as seen through the memories of eight people coming back to reality.,Fantansy
190,191. Letuchiy korabl,"During the Crusades, Joachim's monastic habit has become like a second skin. Enveloped by the darkness of the world, his life intertwines with dreamlike experiences and mystical visions. A river of oil appears before his eyes. The ascetic receives divine revelations, prophecies, and visions that only his heart can unveil. His final endeavor is humanity's greatest challenge: to overcome the apocalypse.",Fantansy
191,192. Vampire Genesis,"An animation anthology film project telling four interlinked tales of animated sci-fi and fantasy by directors from Japan, China and New Zealand that talks about war, life, love and what we are as human.",Fantansy
192,193. Universal Groove,Group of people find themselves trapped in States from Zombies.,Fantansy
193,194. Joachim and the Apocalypse,"Joba and Quincy are a wealthy Brooklyn couple who value charity above all. But when a friend returns from a country pilgrimage to challenge their bleeding hearts, they accept an invitation that will change their lives forever.",Fantansy
194,195. Taisu Xilie,"Legend says that long ago, nature thrived in harmony around the lake, until evil arrived. Men, blinded by dark desires, brought fear, hate, and death. Fishermen call it La Miringua, the one that drags you in the lake for your sins.",Fantansy
195,196. The Epidemic,"Across three different time periods, a man stages a play to win the heart of his infatuation, Sumalatha, only to face disapproval from her father.",Fantansy
196,197. The Woods Are Real,The story follows the team as they try to raid a tomb made by master tomb raiders. It is set partially in Russia and will involve scenes at Catherine Palace in St. Petersburg.,Fantansy
197,198. Un cuento de pescadores,"The Raimon Junior High soccer team, led by the protagonist Endou Mamoru, aims to win the national tournament, Football Frontier. Thanks to the efforts of legendary striker Gouenji Shuya, who joins the team, they beat strong schools and make it through the regional qualifiers despite fierce battles. With their former rival, Teikoku Gakuen's genius game maker Kidou Arihito, now on board, Raimon Junior High School advances to the finals, but they are faced with the overwhelming strength of Zeus Junior High!.",Fantansy
198,199. Sureshinteyum Sumalathayudeyum Hridayahariyaya Pranayakatha,"Music student Minato, struggling with trauma, meets pianist Yukino and is drawn to her innocent charm and playing. As they bond, she helps heal him, but Yukino suddenly vanishes from his life.",Fantansy
199,200. The Legend Hunters,"Follows Komugi and Iroha on a new adventure, when they are sucked into the world of the video game Doki Doki Tanukingdom (Thrilling Raccoon-Dogkingdom).",Fantansy
200,201. Inazuma Eleven Movie: The Legendary Kickoff,"The journey of Prasanth and Sruthi, a married couple navigating the complexities of their relationship through joyous highs and challenging lows",Fantansy
201,202. Ienai Himitsu,"Nie Xiaoqian was betrayed and died with hatred. She turned into a ghost after death and was imprisoned in Lanruo Temple. Ning Sheng went to Capital to take examination and stayed here, and accidentally saved Xiaoqian.",Fantansy
202,203. Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,"An untold bedtime story following the simple life and trade of a Heartsmith who spends his days mending the broken hearts of people suffering from sadness, brought to him by the mysterious Umbrella Man.",Fantansy
203,204. Wedding Diaries,"Shortly after a number of mysterious and vicious murders, a retro Virus is unleashed that uniquely infects the youth of a highly populated city. Groups of children become infected, deadlocked and highly contagious; resulting in an epidemic. The uninfected attempt to Escape the city from the undead, whilst the Elite Group law enforcement agency, set out in the field to investigate the source of the viral syndicate.",Fantansy
204,205. Nie Xiaoqian,"Moira and Letizia, two modern witches with a dark secret, perform a ritual every Blood Moon with a man serving as a crucial element of their magic. However, tonight something will change, the chosen one threatens to unravel their orchestrated plan. With their power and lives at stake, Letizia and Moira must face unforeseen forces and their own inner demons. Surprisingly, the bond between them might be stronger than any spell, perhaps destined to last for all eternity.",Fantansy
205,206. The Heartsmith,"After being abandoned at the altar by Laura, Marco Antonio, who always thought he was a perfect fiancé, begins to time travel whenever he hears the couple's favorite song, ""Evidências.""",Fantansy
206,207. Case Files,"Running from police, a small time thief finds a refuge in an abandoned video store. Forced to spend night there he decide to watch three horror films.",Fantansy
207,208. Bloody Mary,"A huge spaceship materializing over Tokyo initiates a contentious war with seemingly harmless aliens. However, high school students Koyama and Nakagawa act unaffected, prioritizing their daily routines.",Fantansy
208,209. Il ladro di stelle cadenti,Bheem and his gang travel to the past to king Damyaan and stop him from being immortal.,Fantansy
209,210. Traces of Love,"Helena suffers the loss of her parents. Between mourning and abandonment, she receives through dreams, messages that will make her delve into herself, and at the same time, follow the strange trail of someone who will change her existence.",Fantansy
210,211. Videotheque,"Darth Vader finally arrived at Korriban to unlock it's secrets to himself. And he has Jakkai locked away in his super star destroyer, tempting him to turn to the darkside of the force.. Gordon along with Grogu, try to save him.",Fantansy
211,212. Dead Dead Demon's Dededede Destruction,"A man goes in search of some urgently required answers to the world of Bhairavakona, from which there's seemingly no way out.",Fantansy
212,213. Chhota Bheem and the Curse of Damyaan,"Zenitendo is a mysterious candy store that only lucky people can reach. All the candy recommended by the owner of the store, is perfectly suited to the buyer's troubles. However, the candy might bring happiness or misfortune.",Fantansy
213,214. Mephisto,"A shy barista's life transforms when a magic wig turns him into drag queen Maxxie LaWow, tasked with finding missing queens held by Dyna Bolical who wants their anti-aging tears.",Fantansy
214,215. Sith Wars: Episódio III - Fantasmas Dos Sith,Ingrid is a lonely contract killer. She never fails. She leaves no trace. No one knows her origin.,Fantansy
215,216. Ooru Peru Bhairavakona,"Don Arif who is an extraordinary shaman and comes from a lineage of famous shaman. As a social media 'influencer', he often thinks of new ways to gain popularity. With the help of Jaafar, his senior assistant, they managed to 'cure' a woman who was possessed while the Shaman Convention was going on. The ceremony then went viral and since then Don Arif has become famous. So began a new journey of his life with a high demand to use his services.",Fantansy
216,217. Fushigi Dagashiya Zenitendo,"The year is 1799 Romania. The Gypsy people on the verge of having their lands taken over by bloodthirsty rulers known as ""The Order"" An officer of the Order ""Captain"" finds his way into a twist of fate and his bloodthirsty companions.",Fantansy
217,218. Maya Puthagam,"In 2024's big Norwegian Christmas film, Cinderella turns fairyland on its head when she refuses to marry a lame prince just because the shoe happens to fit.",Fantansy
218,219. Maxxie LaWow: Drag Super-shero,"On the eve of the Apocalypse, a motley group of strangers plays Russian Roulette with a man claiming to be the Devil for a chance to save the world.",Fantansy
219,220. Una ballena,Ghanaian fisherman teams up with talking fish and companions for adventure to Accra. They chase dream of owning boat while balancing modern world and traditions.,Fantansy
220,221. Don Dukun,"In the world of Achilles Curse, a curse causes humans to live healthy incredibly long lives. However, they have one soft spot in their bodies that can bring them death. A detective with a secret ability to see other Achilles' curse attends an exclusive birthday celebration day at Laurent Museum that presents a legendary treasure showcase. The event quickly takes a turn after a group of thieves rob the treasure, leading to a murder mystery. He must solve the case with an adorable scammer.",Fantansy
221,222. Gypsy Moon,"An AI-driven, cutting-edge therapy revolutionizes depression treatment for women. Alesia's subconscious embarks on a virtual journey where reality and fantasy intertwine, forcing her to confront past demons to reclaim her mental health.",Fantansy
222,223. Askepote,"After a man-made disaster decimates an evergreen island, a stranded 11-year-old girl must find the tenacity to leave behind her home with the help of an unlikely friend.",Fantansy
223,224. Spin the Wheel,"Three years ago, On August 31st, A gigantic spaceship called the Mothership suddenly attacked Tokyo, and it seemed like the world was coming to an end. After that, the hopeless situation gradually became part of everyday life, and the strange sight of a mothership floating in the sky became commonplace. Meanwhile, high school girls Kadode Koyama and Oran Nakagawa, also known as ""Ontan,"" are living a casual student life with her homeroom teacher, Watarase, and her close friends.",Fantansy
224,225. The Fisherman,A frontier-era gang of misfits band together to battle an ancient and evil bloodthirsty hellbeast of Native folklore in this retro homage to classic 80's creature features.,Fantansy
225,226. Achilles Curse and the Curse of Treasure,"America 1994 -Somewhere Near Wichita, Kansas.",Fantansy
226,227. The Secret of Pin-Up Island,"A Nine Year Old Girl Goes Missing From Her Home, She Crosses Paths With The Cops, Criminals And The Mystics While Trying To Save Her Animal Friend.",Fantansy
227,228. Two Breaths,"""Anime galleggianti"" is a magical journey through the atemporal land of Sardinia inspired by Ovid's ""Metamorphoses"", mixing classical mythology with contemporary themes, literary tradition with local rituals, and documentary methods with fantasy.",Fantansy
228,229. Dead Dead Demon's Dededede Destruction Zenpen,I have been Cursed. How did this happen? I am still me but in this new body. I want to live but my time will run out. I have Just 6 weeks and I must travel to a new body. But to do this I must kill another.,Fantansy
229,230. Bloodspawn,"Aki, Ryo, and Yuta, childhood friends who grew up on the same island, are 20 years old and start living together in Takadanobaba, Tokyo. Even though their living environments are different: they work part-time at a bar, work as salespeople at a real estate company, and are students at a vocational school for clothing designers, the three are always connected in their hearts. The reason is, the mysterious creatures brought from the island, Touch, have mysterious powers similar to telepathy that connect them with different hobbies and personalities. The friendship between the three should continue, but they discover another hidden power of touch..",Fantansy
230,231. Space Dogg,"The six months of darkness finally arrived to Bogotá and the rest of the world, and with them the promises of anarchy and terror of the so called ""Hunters"". Ana a little 12 year old girl must escape from the city with her parents to protect their lives; locked up inside a bunker, Ana, Mateo and Angela will await underground hoping to avoid the horrors of the surface. Meanwhile, without the benefit of a refuge, John, a 35 year old man, will have to run with his wife, Laura, in order to protect the life of their unborn child.",Fantansy
231,232. Ella,"UmroAyyar: A New Beginning is a 2024 Pakistani sci-fi film, based on the classical Urdu-Persian novel, Hamzanama's character, Umro Ayyar, a thief and legend warrior of Tilism-e-Hoshruba.",Fantansy
232,233. Anime galleggianti,"When her wedding day turns to tragedy, a bride finds herself reliving the event again and again, hoping to set things right.",Fantansy
233,234. Soul Traveler (The Feature),"From the haunted forests of a lost Portuguese village, an evil energy is born - Humanity's only hope is a retired construction worker, a bottle of wine, a Zündapp 50cc motorcycle and a sword possessed by a strange demon.",Fantansy
234,235. Fureru,"After a thousand years of reincarnation, the demon king Bai Ze is about to awaken. Immortal Mu Qing was ordered to go to the demon world before the chaos in the three realms to find the demon king's magic weapon Qingluan Mirror to kill the demon king. By mistake, he embarked on a journey with the little demon Chaoyan. Get to know each other during adventure. Just when he was about to complete his mission, Mu Qing discovered that Chaoyan was the reincarnated demon king he wanted to kill. The two lives were related, but they were destined to be unable to escape the arrangement of fate.",Fantansy
235,"236. The Girl, the Hunter & the Firefly","Amidst French Revolution chaos, Princess Agnes seeks refuge in Bohemian castle. Doubt surrounds her royal identity until a pea beneath her mattress unveils the truth.",Fantansy
236,237. UmroAyyar - A New Beginning,"In a town plagued by serial murders, corpse stitcher Li Nian resurrects a hydra, Xiao Mei, by stitching a headless corpse. She manipulates Li Nian's affections, seducing him to merge their love, while framing his wife as a demon snake.",Fantansy
237,238. The Beads,"Chicago 1941. Meet private eye Richard Stone, celebrating at his Christmas Even office party after beating the draft by way of a bribe. He's a disappointment to his secretary and main squeeze, Katie Crocket, whose brother Ben is fighting overseas; and his honest young employee joey Ernest is guilt-ridden over all the divorce-racket keyhole peeping. Worst of all, his equally sleazy partner, Jake Marley, was murdered a year ago tonight and Stone didn't bother solving Jake's ho-ho homicide.",Fantansy
238,239. The Old Man and the Demon Sword,"A teenager with the ability to enter other people's dreams. When he witnesses a dark spirit taking people's lives in their dreams, he quickly realizes that it's related to the mysterious deaths that are happening in the real world.",Fantansy
239,240. The lord of the monsters,A nutty archaeology professor pokes his nose into the wrong Aztec artifact.,Fantansy
240,241. Princezna na hrásku,A circus-like dark comedy about a country of destruction.,Fantansy
241,242. Snake Skin Beauty,"Orphans, Varya and Arseniy move from their native village to the house of their adoptive parents. But hope for a happy life fades when they are challenged by an ancient otherworldly force.",Fantansy
242,243. Blue Christmas,"The story of 45-year-old journalist Nacer, who has been monitoring the emergence of bizarre yellow sandstorms in and around Algiers.",Fantansy
243,244. Respati,"A misfit horror-themed rock band relocates to rural Japan, determined to compose the ultimate punk anthem.",Fantansy
244,245. Deadlands - A Fly Story,"In a certain biological research institute in the Pacific, a breakthrough was made in the latest fish accelerated reproduction",Fantansy
245,246. The Eye of the Salamander,"In the heart of an ancient village in southern India, a place shrouded in mystery and legend. The temple is believed to hold secrets that date back centuries, connected to a powerful deity and a hidden treasure that could change the course of humanity. Suriya (Aadi Sai Kumar), an adventurous and fearless Police officer, embarks on a quest to uncover the secrets of the Shanmukha temple. Accompanied by his courageous Research Student Sara (Avika Gor), they delve into the depths of the Forest's hidden secret Place, guided by ancient scriptures and local folklore.",Fantansy
246,247. Hiçbir Sey Normal Degil,"A wild dark comedy that follows reclusive writer, Vincent Tremblay, who suddenly becomes the target of a mysterious and sinister force.",Fantansy
247,248. Domovoy,"Molly is a ten-year-old girl who believes that if she learns to play the fiddle like her dad and wins the All-Ireland Music championship, her father will wake from his coma.",Fantansy
248,249. Les tempêtes,"Laban is not like other ghosts. He is afraid of the dark. Laban loves nothing more than to be scary, but no matter how hard he tries, he only succeeds in scaring himself. Laban lives with his Mummy and Daddy Ghosts and his tough little sister Labolina in the basement of the Goodmorning Sun castle. Labolina can imitate all the sounds in the world. There are also some people living in the castle: the King and Queen, Princess Busan and Little Prince Bus, who are Laban's very best friends.",Fantansy
249,250. The Gesuidouz,"During the Covid-19 pandemic, four anxious strangers take a record-breaking dose of LSD, catapulting them into a shared psychedelic dream where they must find solace and redemption before they can return to the real world.",Fantansy
250,251. Megalodon Returns,"The film tells the story of Xiao Yan's struggle to rescue his friends and avenge his mother, and how he survives all the hardships, rises from the ashes, and returns with strength.",Fantansy
251,252. Shanmukha,"The story is based on the background of the arms artisans of Munger, which revolves around a character named Daya. A fictional character. Daya lives in a fictional village Called Barhad in Munger.",Fantansy
252,253. Vincent,"When a homeless little ghost knocks on the door to the eccentric residents of a Ghost Train on the lookout for a place to belong, she accidentally attracts the attention from the ""outsideworld"" and must team up with the motley crew of monsters on a crazy quest to save not only the future of the Ghost Train but also her only chance to finally have a family of her own.",Fantansy
253,254. Fidil Ghorm,"A boy comes across a rabbit, guardian of a magical brush to prevent the Yamata no Orochi from re-emerging in the modern world.",Fantansy
254,255. Lilla spöket Laban spökar igen,"A desperate king faces banishment after his three wives fail to birth a son. He takes a new wife from another world, who promises him an heir but only with conditions.",Fantansy
255,256. A Trip Elsewhere,"An LSD trip delves deep into the heart of India and the human soul, as a Westerner journeys through foreign land searching for the woman he loves who got lost down the Ganges. A psychedelic experimental/narrative experience.",Fantansy
256,257. Fights Break Sphere 3,"In order to avoid the resurrection of the demon, the immortal Bai Zihua led the immortal world to try to seal the demon again. He and his disciple, the orphan Hua Qiangu, develop a relationship, but face an even greater world crisis.",Fantansy
257,258. Avaidh,"Jo, a burgeoning screenwriter, steals dreams for inspiration, but are there consequences?",Fantansy
258,259. Elli and the Ghostly Ghost Train,Nameless character walks a mysterious through the city.,Fantansy
259,260. Nueva Tierra,"Sun and Moon is a fantasy story about conflicts between opposites. The story takes place in a fictional medieval kingdom named Ryhmin. Ryhmin is being tested by its surrounding wilderness, where the greater spirit Muinein controls the events of the story. Disagreement about the use of magic has divided the people of Ryhmin. Some see magic as an opportunity to better the world, others fear it will lead to Ryhmin's destruction. Is there a balance?",Fantansy
260,261. Tokusou Sentai Dekaranger 20th: Fireball Booster,"Nature Cat and his pals realize they've come to the end of their Nature Curiosity List. Meanwhile, Sir. Galahad gives himself the title of King and moves into a barren castle and steals pieces of nature to make his castle look more beautiful.",Fantansy
261,262. Pushpaka Vimanam,"The life of Rayenari, a Tarahumara native in northern Mexico, will suddenly change with the visit of a strange poet called Antonin Artaud.",Fantansy
262,263. Brush of the God,"Cheng Jialang and Wei Yifu are the contemporary poker twin stars, and they are about to have their first face-to-face confrontation. However, at this moment, Cheng Jialang accidentally transferred his poker talent to a small-time crook named Huang Xiaoqi, who had no previous experience. The two of them went through a wonderful journey and decided to join forces to challenge Wei Yifu.",Fantansy
263,264. Beast of Two Worlds,"The heroes will accomplish many feats: they will revive the unfortunate Koshchey, find the missing crown of the Prince, deal with the cruel khan - they can do everything. They can even cope with evil spirits. The horse Julius, the Serpent Gorynych and many others are always ready to come to the aid of the three heroes.",Fantansy
264,265. PinkCity: A Psychedelic Meditation,Anthology film featuring the early shorts of Monty Wolfe,Fantansy
265,266. The Journey of Flower,"Scientists investigating Borneo funeral totem vanish. Bi and Professor Sani search for them, uncovering the totem's sinister past involving human sacrifice as they probe the mysterious disappearance.",Fantansy
266,267. Dream Thief,"In this film, when all 4 of Shrek's old nemesis come back from the dead and kill Fiona, he must find a way to bring Fiona back from the dead via magical contract, all with the help of Donkey, Puss, and some new faces.",Fantansy
267,268. Apokrif,"Made up of three substantial yet uniquely identifiable Christmas tales, ADVENT sees numerous specific lives all caught up over the course of a magical December 24th.",Fantansy
268,269. Sun and Moon,A small boy's adventure in Wonderland as he searches for his father. A dark fantasy full of things that go bump in the night.,Fantansy
269,270. Nature Cat's Nature Movie Special Extraordinaire,"The brownie escapes from the captivity of Baba Yaga in her magical world, and ends up in the apartment of the girl Natasha and her parents. Kuzya needs to find his magic chest that grants wishes. Both Natasha and the local grumpy brownie Nafanya help him in this. It turns out that Kuzya himself gave the chest to Andrey, Natasha's dad, many years ago. It would seem that the goal is already close, but in search of both Kuzya and the chest, Baba Yaga entered our world, and she has her own insidious plans.",Fantansy
270,271. Jíkuri,"Qingdai, a royal umbrella's fairy, embarks on a journey with a young craftsman to prevent war after failing to guard a vengeful sword's fairy who escapes the royal pavilion.",Fantansy
271,272. Po ke wang zhe,"In 1980s New York city, high school student Jamie Fonseca is desperately in love with local bad boy Nick Nieves, but her mom doesn't approve and her best friend warns her of the ongoing danger of being involved with his kind. When Jamie decides to follow her heart instead of wise advice, it seems to mark the beginning of their love affair, but Jamie then becomes submerged with all the mess that comes with loving Nick. It soon becomes clear that this young romance is anything but ordinary. Jamie's bond with Nick gets tested with dangerous situations that comes his way. How long can this love last?",Fantansy
272,273. Tri bogatyrya. Ni dnya bez podviga,In a small town called adoption Island known for its low crime rate and very safe living but behind everything there was a monster and if you say his name three times pumpkin pumpkin pumpkin he will appear someone did it again it's up to Piper to figure out how to stop him he's more brutal this time.,Fantansy
273,274. Fragments of Us,"Ballet. At a party, Victorian teenager Alice (Francesca Hayward) receives a book from friend Lewis Carroll. Mother rejects Alice's growing love for gardener Jack (William Bracewell) Distraught, the girl dreams herself into Carroll's book.",Fantansy
274,275. Fatal Expedition,"A new adventure full of mystery with the Galactic Cat. Roni wins a magic watch and ends up in an enchanted village, where children are disappearing. With his friends, he will face the powerful Perpétuo and save Cronópolis",Fantansy
275,276. Shrek 5: The Contract - A Fan Made Film,"Based on a famous Bangladeshi ballad-opera, where portraits the backstory of a lady conqueror.",Fantansy
276,277. Advent,"Within Hong Kong's bustling cityscape, vignettes intertwine the lives of its inhabitants, bound by tea, cigarettes, and broken lighters, as they grapple with life's myriad facets, and themselves.",Fantansy
277,278. The Alpha Kings Wolfless Luna,"Dana goes in search of her father, a scientist who has invented a machine that can solve an important problem - the lack of drinking water. A real traveling circus will help her in her search.",Fantansy
278,279. Wonderland,"In a post-plague world, two nuns assist a woman accused of witchcraft. As they journey, each harbors personal demons and secrets, adding tension to their quest. Themes of faith, survival, and the consequences of fear are explored.",Fantansy
279,280. Domovyonok Kuzya,"A band's lead singer Jiang Siwang (Aaron Kwok) , leaves his daughter, Jiang Lu (Yingying Lan), unexpectedly after his fatal car accident. But he is reborn as a dog twenty years later. Now he gets to spend the time with his daughter that he couldn't when he was still a human in this tear-jerking family film.",Fantansy
280,281. The Umbrella Fairy,"Brothers, Ramses and Ahmos, cursed since the days of the Pharaohs, are the last two vampires in Egypt. After stumbling upon an ancient secret, they embark on a comedic journey of ""self-reflection"", brotherly love, and survival in the year 2023",Fantansy
281,282. Young Love,"It's the late 1980s in Cuba, and in an isolated ranch in a small town near Santa Clara, lives Vilma, a young nurse who dreams of a better place to raise her upcoming baby, along with her disabled husband Ivan. However, neither her skills as a nurse nor as a shooter will free Vilma from her harsh reality until a natural phenomena sweeps her away and Vilma wakes up in a place where it seems her dream will come true.",Fantansy
282,283. Adopt me All hallows Eve II,"Emers are superhumans endowed with unusual abilities. They can control human emotions and feel no pain. However, they are unable to truly love. One day, their world is under threat, and Denis, a young half-breed emer, goes in search of the chosen one who can save everyone.",Fantansy
283,284. RB&O Live: Alice's Adventures in Wonderland,"Kaka is the son of a hero. His body is invaded by an evil force which grows stronger as he grows older. Eventually this force will have enough dark power to destroy the entire world. To prevent such a catastrophe from happening, the legendary Black Dragon, Princess Nini, Chief Baragon and bratty Bearly team up with Kaka to defend their homeland. They venture through forbidden lands, an underground world and a parallel universe, fighting off carnivorous flowers and stone creatures along the way. Despite the risks, the youngsters show no fear. They are determined to banish dark forces from their land.",Fantansy
284,285. Gato Galactico e o Feitiço do Tempo,"A spooky comedy about a couple who venture to a cabin in the woods to find a page torn from an evil book. Once they arrive, things get weird. They must unfold the mystery, defeat the occultist, his talking pumpkin, and a malevolent spirit.",Fantansy
285,286. Kajolrekha,"The protagonist, Sasanami Unmei, transfers to Nagumohara Junior High School in Nagasaki in search of a soccer-free environment, wishing that soccer would disappear. Meanwhile, Endou Haru, who has demonstrated his natural talent and reigns at the top of his generation, also has complicated feelings about soccer. The unexpected encounter between these two opens the door to new heroes.",Fantansy
286,"287. Fallen Leaves, Broken Lighters",Ulisses visits a vocational coach and ends up leaving the clinic with the power to discover people's true vocation with just one touch.,Fantansy
287,288. Formula vody,"Yucha from a village threatened by typhoons in 1958 ventures into the mountains, confronting the grieving spirit Oyo, whose sorrow has caused catastrophic floods for centuries, returning a sacred water-filled bowl to Oyo's drowning spot.",Fantansy
288,289. Witches of God,"Fear Forest was once a wildly successful amusement park run by the mysterious Mr. Malichi Bones and highlighted by a group of frightening animatronic classic monsters. Now in ruins and nearly ready to be sold off, the park is being cleaned out by a group of inmates on a work release program. But their nightmares are just beginning, as the true horrors of this abandoned place emerge in frightening fashion.",Fantansy
289,290. 10/31 Part 4,"Since ancient times, the magical inhabitants of the seas have been under the protection of fairies who use the mystical Dance of the Wind to scare away evil. Over the years, magic began to fade, and magical creatures began to disappear. Now, the last of its kind in China can only be saved by a young fairy named Lin, who must find someone to share the Wind Dance with and hide a unique creature from poachers.",Fantansy
290,291. Woof Woof Daddy,"The Gods, the Guardians of Time, tired of the outrages of Father Frost, sentence him to exile on Earth, but on Earth he has a new granddaughter - Vasilisa, who for some reason melts under the sun. The famous blogger Dasha is hunting for her granddaughter, who wants to destroy the world with Vasilisa's magical powers.",Fantansy
