,name,story,genre
220,221. The Actor,"The Swedish gang conflict seen from the inside over five years by a filmmaker who is at home portraying one of Sweden's most dangerous areas, which he is now moving out of. A poetic and existential film about life, death and brotherhood.",Crime
221,222. Lady Scorpions,A Mumbai slum family's cramped life contrasts a rich high-rise family's luxury until their lives fatefully intersect one day.,Crime
222,223. G - 21 scener från Gottsunda,"During his investigations, Philip Maloney immerses himself in different worlds and encounters greedy businesswomen, corrupt politicians, unfaithful wives / husbands and dangerous criminals.",Crime
223,224. Visfot,"Zhang Yao, whose family was destroyed by drug dealers, secretly cooperates with Anti-drug team leader An Du. The two join forces to ruthlessly eliminate the evil and vow to wipe out Mukun and Anpei, the Top 2 figures of the criminal group.",Crime
224,225. Maloney - Die ersten drei haarsträubenden Fälle,"When her sister is murdered by a group of politically connected rich kids, Sayara, a quiet gym cleaner from Turkmenistan, begins to follow in her father's footsteps, seeking a path of revenge.",Crime
225,226. Go for Broke,"Krista is happy with the simple life she's living with the husband she loves very much. But her ambitious husband ends up losing big at cockfighting, forcing him to commit a crime, and leading Krista to use her body to save him.",Crime
226,227. Sayara,An Irish hit man working for a Cuban crime boss and the IRA tries to leave his life of crime with the help of a savvy hooker.,Crime
227,228. Krista,A grieving Chinese father travels to America to collect his daughter and stays to catch the killer.,Crime
228,229. The Mick and the Trick,"After 20 years in prison, a man wrongfully convicted of rape and murder is released. He reconnects with his now adult daughter and tries to rebuild his life. The victim's husband has become a recluse, obsessed with a true crime documentary about the case, and tries to contact law enforcement to reopen the investigation, but they consider it closed. Then the prosecutor is kidnapped in a desperate attempt to convince her to find the real killer.",Crime
229,230. Unspoken,"Trouble in his village forces Manuel to begin working on a fishing boat. But when tragedy divides the crew, violence erupts on the high seas.",Crime
230,231. Plea,"Accused of a brutal murder, Kaburagi escapes and goes on the run across Japan. Detective Matanuki pursues him, but after 488 days missing, Kaburagi's true identity and motives remain a mystery.",Crime
231,232. Kondal,"One man lives in the neighborhood, another man owns it. A devoted father battles the local crime boss for the love of his son",Crime
232,233. Shoutai,"During a trip to Denmark, a man is arrested and accused of murdering his wife and three children. Though maintaining his innocence, he remains jailed as police investigate.",Crime
233,234. A Bronx Tale: The Original One Man Show,"Based on the Godhra train burning incident and riots in 2002, focusing on the Nanavati commission enquiry and report.",Crime
234,235. Plastic Guns,"The Malaysian security forces in quelling the militant group of the Sulu Sultanate aka ""Operation Daulat"" in Lahad Datu, Sabah.",Crime
235,236. Accident or Conspiracy: Godhra,"Mary is out with her boyfriend Gabriel when they are both kidnapped. Gabriel is beaten while Mary is raped by her captors. She is forced to choose a chance at freedom and letting Gabriel be killed, or returning to her brutal attackers.",Crime
236,237. Conquer: Lahad Datu,"After being possessed by the ghost of vengeful hit man Kudo, college student Fumika Matsuoka agrees to help him finish his quest for vengeance from beyond the grave.",Crime
237,238. The Seven Sorrows of Mary,The suburban criminal Adam's ghetto dreams turn into a nightmare of serious criminality when he is introduced to the network leader Chicago. Will Adam manage to leave the gang alive?,Crime
238,239. Ghost Killer,"A close-knit community's foundations are shaken by a tragic event - a teenage girl's murder. Senior Master Sergeant Danilo Faraon embarks on a path of retribution, entangled in deception and betrayal.",Crime
239,240. Miséria,The single father Li Chang Feng resolutely embarked on the road of revenge after his daughter was abused and killed by several minors.,Crime
240,241. Dengeler,"""A land free of drugs depicts utopia, or so they say - Yet only those who have been there would know the eternal flames that burn in that place called Hell. It was with his creation of medicine that men began deluding himself about the illusive power to ordain life and death. Be it naivety or arrogance, we glory in awe, eyes closed; deaf to the quiet humming of destruction that lingers on the edge of desire. As it goes, blood weeps more eagerly than tears in a merciless world.""",Crime
241,242. Red,"In the outskirts of Bangalore, a fiery ASI clashes with a gangster in a fictional outpost. His love life faces hurdles while ACP Lakshmi hunts a criminal and Raju tries to save his ill son.",Crime
242,243. Hovering Blade,"ACP Partha Saradhi leads a team investigating a murder case involving Navya, an NGO for rape victims, revealing connections between her work and her murder.",Crime
243,244. Sons of the Neon Night,"After the mysterious death of a warden of Sevadham school, it is up to inspector Negi who suffers from PTSD to solve the high-profile investigation which leads him to disturbing facts.",Crime
244,245. Case of Kondana,"When a dedicated rescue worker inadvertently gets caught up in the kidnapping plot of a mogul's tween daughter, he must save her from the clutches of rival gangs hunting them down with unpredictable dangers around every corner.",Crime
245,246. S.I.T,"Robb Guinto and Micaela Raz heat up the screen as college schoolmates who venture into the world of cybersex to support their needs. They fulfill their fans' sexual fantasy only to realized that they too, are falling for each other.",Crime
246,247. Rautu Ka Raaz,"John works in the Security Guard Office and is single-handedly raising his only daughter, Jenny. Genie, who has an inordinate affection for her father, looks after John. However, her boyfriend, rapes and murders Jenny along with his friend",Crime
247,248. Bangkok Breaking: Heaven and Hell,"Sheriff and Nazri, police officers from different departments, team up to take down Tony, a ruthless drug kingpin running a methamphetamine syndicate responsible for numerous deaths, known as the Meth Killer.",Crime
248,249. Kaulayaw,"Three detectives follow the trail of a copycat serial killer to an abandoned insane asylum, only to find they've been lured there by something far more sinister.",Crime
249,250. Ingu Mirugangal Vaazhum Idam,"A lawyer gets his affluent client acquitted of double homicide but drunkenly confesses the truth, becoming an outcast. He reunites with an old flame to seek vengeance while everyone's innocence becomes questionable.",Crime
250,251. Sheriff,A Team of detectives are tracking down a serial killer whose methods are unlike anything law enforcement has ever seen.,Crime
251,252. Wicked Season,"After a fire destroys her laundromat, a single mother is tricked by a voice phishing scheme. She decides to investigate the criminals behind it.",Crime
252,253. Svemu dodje kraj,"Man loses job, faces financial ruin. Desperate, he enters illegal arms trade, eventually becoming South India's most notorious arms lord as his involvement deepens.",Crime
253,254. The Star City Murders,"Brothers Uday and Salman join fisheries mafia under ex-MLA Arjan Parmar. They target Imtiaz Memon, tied to Uday's sister's demise. Power struggle, betrayal, and politics strain their bond as revenge and fisheries mafia intersect.",Crime
254,255. Citizen of a Kind,"Mirza is a Gangster, born just to break the rules, being investigated by the local police, CBI. The action-packed movie will have plenty of surprises. Ankush Hazra Fast Products Film.",Crime
255,256. Harom Hara,"Ilija is a member of the Croatian Defence Council (HVO) somewhere in Central Bosnia in late 1993. One morning, after a routine mine laying campaign, he learns his younger brother Goran was killed far beyond enemy lines, together with eight other soldiers. Through a friend from the secret service, he finds out the mission was an unofficial one and that Goran and the others were acting as mercenaries. Ilija begins to expose a network of illegal activity involving not only the military, but high-ranking officials. As the investigation becomes more dangerous, his original intention to find out the truth slowly turns into a pathological mission of vengeance.",Crime
256,257. Samandar,"A striving actor is targeted by an ingenious and sadistic scammer, terrorizing the industry, impersonating Hollywood elites.",Crime
257,258. Mirza: Part 1 - Joker,"An actress preparing to return to acting after a long hiatus, who gets caught up in an unexpected incident and heads straight towards catastrophe.",Crime
258,259. Bozji gnjev,"While The Real Story of Jan 6 Part I tells the real story of what happened that day, Part II objectively examines what has happened ever since - and the fine line between justice and political vengeance. ""The Real Story of January 6 Part 2: The Long Road Home"" is an Epoch Original documentary that takes a closer look at the injustices done in the prosecution process, including depriving defendants of fair due process, long-term pretrial detention, the abuse of SWAT raids, advancing felony charges without substantial criminal evidence, mistreatment in jail, and more.",Crime
259,260. Kiss of the Con Queen,A father spends all the family's savings on a multi-level company - with unexpected consequences.,Crime
260,261. Wannabe,"Divided by a stream, two groups face off. A brave man stands against the dominant community, challenging their oppression of the other side.",Crime
261,262. The Real Story of January 6: Part 2 - The Long Road Home,"When an underground casino run by women recruits a brilliant young business grad, the casino's biggest rival hatches a murderous plot to stay on top.",Crime
262,263. La Familia,"In the small town of Vikarabad, a female police officer Soumya, who is determined to prove herself, is paired with a sincere PoliceOfficer Abhiram, to unravel the sinister motives of Yugandhar who has a wishlist of young fan girls of stars",Crime
263,264. Pepe,"Arianna has just signed up with the biggest modeling agency in town. What appears to be a dream come true, has turned into a nightmare. One by one, beautiful models are being found murdered by a mysterious masked killer. Will the Girl who wore yellow lace be his next victim?",Crime
264,265. Hustlers Take All,"In the gripping cinematic tale, ""Hyde Out,"" an ill-fated heist forces three felons to be on the run from the relentless pursuit of the law. With the local authorities hot on their trail, they find refuge within the seemingly ordinary home of Emily and Joe, an unsuspecting married couple. What starts off as a frantic attempt to escape imminent capture swiftly escalates into an unforeseen sequence of events. As hidden truths are revealed and loyalties tested, Emily is forced to confront her hidden demons, navigating a treacherous path to self-preservation throughout the ominous night.",Crime
265,266. Yevam,"Stuck between European drug cartels Alan Barnas, an ex-veteran, decides to take matters into his own hands when the police fail to solve a murder.",Crime
266,267. The Girl Who Wore Yellow Lace,Plot details kept under wraps.,Crime
267,268. Hyde Out,An off the wall horror anthology of a detective on a hunt for a sadistic and crazed killer who targets web based formats. In a cat and mouse chase of horror that'll get under your skin,Crime
268,269. Out for Vengeance,"Joseph is one of the last coastal shepherds in Corsica. His land is coveted by the underworld for a real estate project but he chooses not to give in. When he leaves the man who came to intimidate him, the godfather's own son, between life and death, he becomes the prey of a merciless hunt.",Crime
269,270. Silver Star,The story focuses on an American agent sent to a dangerous undercover mission in Thailand to dismantle a sadistic crime lord.,Crime
270,271. Passages of Nexus,"A Computer Savvy NJ Mob Prince, who's been reorganizing organized crime, gets challenged for the top spot by his hot-tempered former childhood best friend.",Crime
271,272. Le Mohican,"A local club promoter in Rochester, New York defies the orders of his boss and attempts to open up his own club.",Crime
272,273. Bangkok Dog,"In a village, cruel rich man Nagappa oppresses locals who unite and kill him. His orphaned son lives among them, seeking revenge but eventually sacrificing himself for their sake.",Crime
273,274. Jersey Bred,A morally-corrupt man seeks to rise within the gritty world of politics and power - but his ambition could ultimately cost him his life.,Crime
274,275. Young Lion of the West,A dramatic England penalty defeat to Italy and chaos as thousands of un-ticketed fans attempted to storm Wembley Stadium.,Crime
275,276. Yalakunni,A washed-up rapper and a disgraced pianist struggle to rekindle their childhood romance - and musical dreams - while under the thumb of a local mobster.,Crime
276,277. Gangs of Godavari,"A prolific murderer begins taking lives. To discover out, a female investigator and her crew start an inquiry. At last, the murderer-who nobody was suspecting-is apprehended. His reasons for killing were personal revenge.",Crime
277,278. The Final: Attack on Wembley,"In Pattaya, a deadly game of cat and mouse takes place in which the protagonist 'Tot' finds himself involved with a threatening mafia gang, against the background of the dark side of the city.",Crime
278,279. Piano Love,"Puek, a boy from the slums, had no choice but to endure his circumstances, feeling that he could never have the same worth as others. He remained silent, accepting the bullying of others just to survive in society.",Crime
279,280. DNA,A bachelor party in the middle of nowhere quickly turns into a night of murder and mystery when the best man ends up with a knife in his head. Everyone is a suspect and only an eccentric private eye in town can solve the mystery.,Crime
280,281. Pattaya Heat,"Three brothers, forced to get along again to pay off their father's hospital bill. With their courage, they stole a TV from an empty house, until finally the owner of the house came home.",Crime
281,282. In Youth We Trust,"In a dystopian future where criminals take over, detective Jimmy Cloud gets a deadly case around a kidnapping carried out by a brutal crime syndicate.",Crime
282,283. Best Man Dead Man,"A piano player pretending to be visually-impaired, unwittingly becomes entangled in a number of problems as he witnesses the murder of a former film actor.",Crime
283,284. Modal Nekad,"Cunning clerk exploits legal loopholes to murder wife, evading suspicion. As public and police close in, they race to outwit his intellect and unravel the mysteries shrouding his crime and home.",Crime
284,285. Reloaded 2,"Two detectives struggling with their own needs, succumb to temptation when handling a large amount of cash",Crime
285,286. Andhagan,"Five siblings who have abandoned their thieving days are forced out of retirement to carry out their biggest heist yet, at the cost of everything they hold dear.",Crime
286,287. Gumasthan,"A man so-called 'figurehead', who makes money out of his name, living as a 'Dead man' after being falsely accused of embezzlement of 100 billion won.",Crime
287,288. Dirty Money,A hardened corporate lawyer must reconnect with her estranged sister when a case exposes questions about the circumstances surrounding their mother's death 20 years earlier.,Crime
288,289. The Experts,"A weary small-time hoodlum desperately attempts to quell the escalating conflict between two of his childhood friends - one a struggling martial artist whose school fails after taking out a loan, and the other a vicious loan shark intent on collecting the debt.",Crime
289,290. Dead Man,"Revolves around twins Vijay and Sagar, where Sagar's troubling behavior results in institutionalization, while Vijay studies engineering, showcasing their divergent life paths over the years.",Crime
290,291. Faultline,A former star of a crime TV series is forced to take on the role of a detective when a murder disguised as an accident occurs at the nursing home he has just moved into.,Crime
291,292. The Brokenhearted,"Complexities of modern relationships and self-discovery in the high-tech age are explored through interconnected stories of love, friendship, and identity.",Crime
292,293. Kaliyugam Pattanamlo,"Mukti, a 24-year-old woman, ends a relationship. Her obsessive ex Janardan waits outside her building with acid, intent on defacing her for rejecting him. As he waits in a taxi, fate intervenes. Will he succeed or will a miracle occur?",Crime
293,294. Ma Este Gyilkolunk,"A priceless tablet of Gilgamesh, the oldest and most important work of literature is stolen from a Museum. A security guard vows to do whatever it takes to get it back from a group of smugglers. Along the way, he face his own inner demons.",Crime
294,"295. LSD 2: Love, Sex Aur Dhokha 2","Cry of Silence, is about a double kidnapping, and assault that is presented as an Action Packed ,Dramatic, Thriller that will keep you riveted.",Crime
295,296. One Last Time,Centers on the unexpected intertwining of innocent lives leading to a murder mystery in a vegetarian restaurant run by Chef Subbanna.,Crime
296,297. Where Is Gilgamesh?,"In '90s Argentina, the murder of a high school student sparks widespread protests. Retold by her loved ones, this documentary shows their fight for justice.",Crime
297,298. Cry of Silence,"Three girlfriends, neglected and mistreated by their husbands, plan to take revenge on them with the help of an experienced man in this type of job.",Crime
298,299. Shakhahaari,Based on the infamous criminal gang that murdered countless individuals.,Crime
299,300. Breaking the Silence: The Maria Soledad Case,A small town worker believes he's seeing visions from God in the form of a violent tornado.,Crime
300,301. Killer Babes,"Thailand seems far enough away for an ideal hiding place for couple of criminals from Eastern Europe, who have no idea that they themselves could become easy prey for bigger predators.",Crime
301,302. Dandupalayam,The film revolves around a bold female contract killer. She takes up the crime syndicate and fights for power. An incident changed her life upside down.,Crime
302,303. Texas Twister,"When his mistress threatens to expose the secret of their affair, a respectable insurance broker seeks the help of his underworld brother to save his reputation.",Crime
303,304. Lóve 2,"A violent gang war, Rashida, the youngest York daughter, ascends as the leader of Berlin's underworld. Shakespeare's Richard III is reimagined in a modern setting as the tale of an Arab gangster queen.",Crime
304,305. Quotation Gang Part 1,"A married couple are on the edge of insanity after their free-spirit neighbor proposes a sexual encounter. As their marriage crumbles, they'll discover their love is part of a bigger picture of supernatural revenge.",Crime
305,306. The Shakedown,"A single mom and a mysterious drifter hook up and hustle pool to survive in the grimy town of Extraction, USA. When they uncover a dangerous drug ring, they decide to risk it all in a deadly heist to escape town in search of a better life.",Crime
306,307. No Beast. So Fierce,Set in the streets and neighborhoods at the heart of the Parisian Tamil community.,Crime
307,308. Take Good Care,"Charles Augustus Howell was John Ruskin's secretary, agent and model for Dante Gabriel Rossetti, and exhumer of Lizzie Siddal. But he is also said to have been a master blackmailer and a forger of works of art.",Crime
308,"309. Extraction, USA","Bheema, an orphan raised by Ramanna, crosses paths with Dragon Manju's drug racket endangering young lives. Corrupt ministers exploit underprivileged individuals for political ambitions.",Crime
309,310. Little Jaffna,Spring break becomes trouble in paradise for a group of best friends when one of their own goes missing and they are the prime suspects.,Crime
310,311. The Worst Man in London,"When an underground marketplace of illegal activities is besieged by an army of bloodthirsty assassins, a ragtag group of criminals must band together to fight for survival.",Crime
311,312. Shu Si Yi Bo,"After his wife's murder, a former secret service agent is recruited by old colleagues to get revenge on drug dealer who killed his wife.",Crime
312,313. Bheema,"Four wedding professionals kicked off an intricate crime spree after one seeks revenge on an ex. It becomes a way out of their troubled lives for a drug-addicted emcee, a gambling chef, a meek decorator, and a gifted photographer.",Crime
313,314. What Happens in Miami,"A NYC artist is witness to his best friend's murder - or was he? Due to a drug problem, he can't recall what happened. Now he is the prime suspect and desperately tries to remember before it's too late.",Crime
314,315. (Pri)sons,Based on the real-life incidents of Naxals in Chattisgarh - The Bastar rebellion broke out in 1910 in present day Chattisgarh.,Crime
315,316. Poslednji strelac,"Missing schoolgirls in Theppa Samudram village. SI Ganesh investigates, suspecting his father's involvement in the disappearances",Crime
316,317. Stealing Vows,"In this absurdist homage to 90's basic cable TV thrillers, two hot INTERPOL agents uncover an international, interspecies mystery. A post-modern, soft-core fever dream.",Crime
317,318. Remedy,"Six college friends who started an organic farming business. Fortunately, they planned a business trip to Shimoga. They expected it to be a peaceful pleasure trip, but it turned into a nightmare. How will they escape from this trap?",Crime
318,319. Bastar: The Naxal Story,"Yoo-Na (Park Ju-Hyun) is a popular YouTuber with over 700,000 subscribers. She enjoys her life, but, one night, she is kidnapped by an unidentified person. The kidnapper orders her to earn 650 million won through a one hour broadcast",Crime
319,320. Theppa Samudram,An ex-car smuggler is given three hours to deliver a government official's daughter to her captor - or else his family will suffer the consequences.,Crime
320,321. Dream Team,Two people got kidnapped. One man lost his dick. No-one got any money. This heist-gone-horribly-wrong led one Newport Beach detective on an international manhunt for the most twisted criminal he'd ever hunted.,Crime
321,322. Kala Ratri,"Police Officer Suryaa Roy, is transferred to Raghunathpur from Kolkata, where local politician Rudrani Chowdhury runs many illegal businesses. When they come at loggerheads, can Suryaa save his family and the people of Raghunathpur?",Crime
322,323. Drive,"Revolves around the life of a bar supplier Shankara, an unexpected murder in the bar changes the life of Shankara.",Crime
323,324. Tòkunbò,"Set backstage at a major boxing event, a young boxer is plunged into a tumultuous journey from the dressing room to her ring walk in a night of deceit, betrayal, and life-altering decisions.",Crime
324,325. Dickweed,"A trio of detectives race to catch a mischievous gang of porch pirates and recover the Mayor's prized Beanie Baby, all while juggling their own holiday chaos.",Crime
325,326. Sentimentaaal,High school graduate Chloe babysits adopted daughter. She receives disturbing calls from someone watching them. Suspense builds as they face an unknown threat.,Crime
326,327. Supplier Shankara,"Many years ago, Zhou Ke broke into a gang den alone and rescued his brother Banuo, but was arrested and imprisoned. Fast forward a few years, Zhou Ke is released from prison and lives a carefree life as Li Fei. Where should Zhou Ke go?",Crime
327,328. Swing Bout,"A pop singer gives up her career to become an actress, but she slowly goes insane when she starts being stalked by an obsessed fan and what seems to be a ghost of her past.",Crime
328,329. Porch Pirates,"Esmeralda (Marcela Mar), a woman determined to uncover the truth behind the tragedy that destroyed her family, embarks on a desperate quest that leads her to unearth the darkest secrets of La Alameda, a small mining community in Colombia. With the help of Joaquín (Juan Pablo Urrego), a farmer who knows the land and its dangers well, she follows the last traces of her late husband, a high executive at a multinational mining company. Together, they slowly peel back the layers of something much more sinister and discover an ambitious society fighting for gold and territory. Esmeralda becomes trapped in a dangerous game of betrayal and power, where every step she takes brings her closer to the truth... but also to death.",Crime
329,330. Vares X,"Comprising solely of crime scene photos/reports and personal video diary entries, this archival documentary chronicles the final days in the life of Ricardo López in 1996 as he mails a bomb to Icelandic singer Björk.",Crime
330,331. Unknown Caller,Vizag city is horrified with brutal murders by a serial killer. A police officer arrests a crazy lady who is being spotted preceding at every murder scene. What is the shocking twist that the police officer knows from her investigation?,Crime
331,332. Desperado,"A teacher and opticians practice couple leads a peaceful life in a small town. Their life turned upside when Belle, a friend's daughter found dead in her room. He becomes the prime suspect as the only one at home at the time.",Crime
332,333. Perfect Blue,"A gym-obsessed serial killer murders and eats a local drug dealer for their protein, inadvertently sparking a brutal and bloodthirsty turf war between rival gangs.",Crime
333,334. Uno,"Set at the tail end of the 2007-2009 financial crisis, a team of local news people cope with the realities of a changing world, waning resources, and a clash of personalities. A gritty story about the dying days of print media.",Crime
334,335. The Best of Me,"To save his dying son, Joseph (Tom Sizemore) descends into the criminal underworld controlled by Pancho (Robert LaSardo).",Crime
335,336. Dhakshina,"After the murder of her childhood best friend and fellow classmate, Kathleen must catch a killer who's preying on young girls around campus.",Crime
336,337. Belle,"The film refers to a famous criminal case of the 90s. The case of the murder of Ghazaleh Shakur by Arman Abdul Ali, which went back and forth several times until the execution stage.",Crime
337,338. AK47,"A serial killer targets brides, while a magnate's son infiltrates a news channel, leading to a tense showdown between hunter and hunted.",Crime
338,339. Protein,"The protagonist, with a past, has to cross paths with the underworld if he has to save his daughter from a health crisis and time is running out.",Crime
339,340. Beneath the Fold,"Torn between loyalty to his crime boss and friendship, a young gangster faces a harrowing choice that could shatter his life irrevocably.",Crime
340,341. The Donor,"Chithini is an upcoming Malayalam language feature film Directed by East Coast Vijayan. Details regarding the plot of 'Chithini' are yet to be disclosed. However, given its genre as a horror family emotional thriller.",Crime
341,342. Danger in the Dorm,A cyber-crime agent must disguise herself as a glamorous influencer to trap a notorious cyber-fraudster.,Crime
342,343. Bodiless,Amanda reunites with her mother after her father's death. Her mother admits killing two men in revenge for her sister K.Penza's 1986 assassination. Amanda uncovers her family's dark history involving these past events.,Crime
343,344. Hain,"A rookie detective's friend is brutally murdered by the Japanese mafia, she must revenge for her and bring justice to the world, as an assassin.",Crime
344,345. Operation Raavan,A veteran detective risks his life and career to investigate the brutal murder of a teenage boy from his past. The investigation leads the detective down a winding path of twists and turns only for him to discover a disturbing truth.,Crime
345,346. Saindhav,Four girls return home to a ghost town but find themselves being followed. By someone who knows what they did? Or just their guilty conscience? There's more to each girl than meets the eye.,Crime
346,347. The Unwavering Brotherhood,"Cui Dalu (played by Xiao Yang), Li Hongying (played by Zhao Liying), and Zhao Zishan (played by Liu Ye) have each lost a child and become entangled. Along the way of finding, they encounter one bizarre and dangerous crisis after another.",Crime
347,348. The Lick,"During a Ganesh Chaturthi celebration, small-time thief Ganesh attempts a major heist that goes awry, leading to a comical clash with Rudra and his boss Kishore Reddy, who are also searching for a valuable item amidst the festive chaos.",Crime
348,349. Chithini,"Committed journalists in Mexico battle against narco-politics and systemic corruption, facing grave dangers and potential silencing for their vital work.",Crime
349,350. Pink Butterfly,"The story of Lu Fei who owes a huge amount of money to Qin Haipei in the casino, and encounters his daughter Qin Xiaoyao who is about to run away from home.",Crime
350,351. Castillo,"Drug Prince Michael and Scorpion are seizing the old fellows' turfs, the gangs families tornado spins three nobodies who are trying to survive. You'll never know who's gonna get bit by reality through the alternation of generations?",Crime
351,352. Bond of Justice: Kizuna Part I - Encounter,It follows a young teacher as he attempts to introduce unique physical activities to school children.,Crime
352,353. Nico,"A humble loan agent finds himself caught up in a global conspiracy to cause devastation in India. An accident triggers visions of crime and a serial killer, compelling him to unravel a larger mystery and prevent an impending catastrophe.",Crime
353,354. Scopophobia,"Follows Bo, a debt collector who starts to rethink everything after collecting a debt from a beautiful girl.",Crime
354,355. Tiger Wolf Rabbit,A hearing-impaired taxi driver unwittingly gets involved with Sri Lanka's criminal-political underworld after a fateful ride. His life hangs in the balance as he navigates the ensuing events over the next few hours.,Crime
355,356. Gam Gam Ganesha,"A journalist who writes about a notorious serial killer, Finster, leaves the city for a more peaceful life but soon learns violence has no boundaries.",Crime
356,357. State of Silence,"Three friends faces family and financial problems. Their attempt to support each others plan falls apart when one friend cheated money from another two, Resulted in Financial loss. They must find solution and reconicle with eachother.",Crime
357,358. Welcome to the Game,"Depicts real-life events in Atlanta, exploring how perceived safety can be deceptive, as both day and night harbor dangers. The harsh realities of a city where peril lurks in unexpected places, challenging assumptions about security.",Crime
358,359. GATAO: Like Father Like Son,"ACP Kiran goes beyond the set of rules and heeds her gut only to realize the system doesn't take her instincts seriously. Notwithstanding the rules she walks into complex and intriguing situations,finding unusual answers to usual questions",Crime
359,360. PT Sir,"Ömer, Tufan and Poyraz want to spend the summer in Bodrum and participate in a competition program. When they go to Bodrum, they participate in the eliminations of the competition. While experiencing the entertainment and nightlife on the one hand and the difficulties of the competition on the other, they face a bigger trouble.",Crime
360,361. Shivam Bhaje,"Trapped in a digital blackmail labyrinth after her computer is stolen, director Pati documents the real-time persecution as a way of survival.",Crime
361,362. Love You to Debt,A solitary police operative skilfully moves on the edge of the law in the wild atmosphere of the East Slovak underworld in the early 90s.,Crime
362,363. Marine Drive,"Pirelli, an ex-lawman, travels to Mexico searching for the heir to a Los Angeles fortune, while confronting his own complicated past. But what he finds in Baja challenges him to the core.",Crime
363,364. The Notorious Finster,Two young men become involved in a complicated crime involving antique watches.,Crime
364,365. Money No Enough 3,"A general's daughter lives in Tambov, in love with a street artist, whom her father disapproves of. The general has a twin brother who heads a criminal gang. Two unsuccessful robbers fail the task, which triggers a string of events that will change lives and destroy families.",Crime
365,366. Atlanta 10.02,"With the increasing wave of crime in the city, the Police Force finds itself drawn into a maze of conspiracies, masterminded by the very people charged with upholding the rule of law and order.",Crime
366,367. Rakshana,"When a girl witnesses her parents murder, she sets out to find the killer. But she discovers a terrible truth about her past...and her future.",Crime
367,368. Kiyma: Orman Kanunlari,"A billionaire invites a failed writer, a misogynistic psychiatrist, a cocaine-sniffing children's TV star, and a psychotic journalist to a haunted cabin for Easter. A thrilling detective game turns deadly when one is found beheaded. Trapped by a snowstorm, they are forced expose the murderer among them, before it is too late. Based on Knut Nærums bestseller.",Crime
368,369. Diari de la meva sextorsió,"A violent crime in a suburban house with concealed horrors draws four individuals into its aftershocks, exposing their ethical ambiguities.",Crime
369,370. Vojna policajtov,"An armed masked killer's reign of terror puts a police officer's wife in danger. Amidst the hunt for the perpetrator, she goes missing, leaving him racing against time to find her.",Crime
370,371. Cursed in Baja,"Two brothers ordered by their father to leave the house and live independently. So they opened a money-lending company to survive. However, an existing competitor is not happy and tries to ruin their business.",Crime
371,372. The Moon Thieves,Group of people find themselves trapped in States from Zombies.,Crime
372,373. The Brattt,"When the private detective cheziyan held up with a problem, he try to find the solution for the problem which reveals another problem happened in the past",Crime
373,374. The Storm,"In October 1986, a dispute erupted between students of Thankamani village and a private bus owner over service to the area which didn't have proper roads.",Crime
374,375. Rancor,A heist connects 5 strangers as their lives turn upside down on a dreaded night,Crime
375,376. Døde menn går på ski,"No Cap is a documentary about Light (Nero Greco), a Greek rapper with Kenyan roots. Growing up in Greece, he faced racism and social exclusion, but rose to fame, using trap music to break barriers and reshape the Greek music scene.",Crime
376,377. Secret Home,"In a world where injustice reigns and society turns a blind eye, one man rises against the tide of apathy.",Crime
377,378. Laandhar,"Veronica, a 16-year-old girl, is spending the Christmas holidays at her grandfather's in a small village in the Sicilian hinterland when a woman disappears and the fear of the monster who had sown terror in the area ten years earlier returns. The girl suddenly begins to feed a terrible suspicion: her own grandfather could be the culprit.",Crime
378,379. Mani nude,"When members of a workforce began falling violently ill, locals believed a virus was sweeping the area, but after the death of two men it became clear that the only impurity was a serial poisoner with a toxic past.",Crime
379,380. Baik Punya Ah Long,"A young man hiking deep in the woods finds a female corpse manipulated in a bizarre manner. Shocked by the discovery, the man realizes that he is not alone on the scene. The murderer starts hunting him in order to protect his identity.",Crime
380,381. The Epidemic,"ACP Satyabhama investigates a missing person case, uncovering dark secrets across shadowy towns. Her past haunts her as she races to find the truth and redemption amidst the high-stakes investigation.",Crime
381,382. Niyathi,"Chacaleria is a crime film about Antonia, a self-made entrepreneur who, after losing her livelihood to the COVID-19 pandemic, wants to secure her financial future by selling and distributing alcohol illegally using a drone during Panama's nationally mandated dry law. This becomes increasingly difficult when Ronny, a by the book cop, who is forced to be corrupt, catches Antonia in the act and blackmails her into robbing a bank.",Crime
382,383. Thankamani,"A small town boy who dares to go against the kingpin of his area. Being stuck in between two criminal gangs, he will rise for his own existence.",Crime
383,384. Vallavan Vaguthadhada,"After a man receives the heart of a former gangster in a transplant operation, he finds himself drawn to a life of crime in this madcap Punjabi language crime caper.",Crime
384,385. Aaro,"Lalasa, teenage girl from a slum,Polytechnic student, knows nothing about the outside world, got attracted to Kamal and Saaras, men who are much older to her. An eye-opener for Teenagers, who are unable to differentiate Love and Attraction",Crime
385,386. No Cap,A mafia family becomes the target of dirty cops during a mob war.,Crime
386,387. Jamalinte Punjiri,"Johan, a housekeeping staff tries to save his marriage by promising his wife that his irregular, unreliable job-hopping days are over. When he finds a bag of money in the hotel, he and other hotel staff Molly and Ah Foo try to get the money out, while escaping gangsters and the police. And in the midst of all this chaos, Johan is also trying to win his wife back.",Crime
387,388. Indelebile,"The main theme of this film is a 'Deal.' The story revolves around a deal related to a crime. What is the actual deal? Who are the parties involved in the deal? Ultimately, was the deal successful?",Crime
