,name,story,genre
266,267. Santet Segoro Pitu,"Starting from trade competition in the market, people use supernatural things and perform black magic to bring down their rivals.",Horror
267,268. Sakaratul Maut,"At a time when Pak Wiryo found it difficult to die because he had a 'hold', the children of his first wife and second wife were fighting over the inheritance.",Horror
268,269. Kakuda,"This horror-comedy film follows a town trapped in time by a curse and 3 of its inhabitants face a ghost that makes them question superstition, tradition and love.",Horror
269,270. Bone Lake,"When two young couples are mistakenly double-booked into the same vacation rental their romantic weekend becomes a twisted maze of sex, lies, and survival.",Horror
270,271. Invited,"When a reluctant mother attends her daughter's Zoom elopement, she and the rest of the family in attendance quickly realize the groom is part of a Russian cult with deadly intentions.",Horror
271,272. Do Not Open,"After arguing with her parents a distraught teen opens an email promising acceptance, but what the message delivers infects the whole family.",Horror
272,273. Do You See What I See,"On her birthday, Mawar's dream, who was lonely and only accompanied by her boarding house friends, came true about the partner she dreamed of. However, after finding this partner, Mawar's behavior became increasingly strange.",Horror
273,274. Ship of the Damned,"After an abandoned 500 year-old ship appears off the coast of a small town, Historian Elena and the local coastguard go to investigate. They discover it is not abandoned and the ship's cursed crew have horrific plans for the intruders.",Horror
274,275. Las Tias,"A mother enters an old home for her autistic daughter's therapy. Unexpectedly, the daughter start speaking but has encountered dark entities from the past seeking payback. The family faces supernatural forces related to the home's history.",Horror
275,276. The Book of the Witch,"Driven by her fear of death, Victoria hunts a mythical Witch, determined to steal her book that grants eternal life-but at a sinister price.",Horror
276,277. Dagr,Fame seeking YouTubers find themselves in a paranormal nightmare when the advert team they are stealing from awakens a murderous occultist from the past.,Horror
277,278. Rita,"Rita, a 13-year-old girl, runs away from her abusive father to the big city. She finds solace until she's placed in a safe house run by the State. Rita and her cellmates plot an escape that ends in a shocking act of violence.",Horror
278,279. I Joined a Cult,"For her journalism thesis project, Sam joins a cult to film an exposé with hidden cameras. As Sam dives deeper into the cult's rituals, she uncovers their darkest secrets and confronts the affliction of her past.",Horror
279,280. Somnium,"At experimental sleep clinic, Somnium, dreams are made real. Side effects may include: hallucinations, confusion, paranoia, sleep paralysis, detachment from reality, lost sense of self, permanent nightmares.",Horror
280,281. Alien Country,"Reeling from the news of an unexpected pregnancy, Jimmy and Everly unknowingly release an alien invasion in their small town and learn to work together in order to save each other, their town and evidently, the entire galaxy.",Horror
281,282. Salve Maria,"Maria, a new mother and writer, is transfixed by the disturbing case of a woman who drowned her infant twins, prompting her own journey through the complexities of motherhood.",Horror
282,283. Go Away,"During a family gathering, dinner is interrupted by a knock at the door. 5 intruders take the guests hostage and put them through a series of sadistic games. As the night goes on, the intruders realize they also may have something to fear.",Horror
283,"284. Hemet, or the Landlady Don't Drink Tea","A tyrannical landlady lords it over her tenants during an epidemic, pitting them against each other in a web of paranoia spun for deadly results.",Horror
284,285. Heretics,Recovered footage documents the horror of a group of teens who break into the abandoned Simmons House. What begins as a thrill-seeking adventure turns into a nightmare as they discover a dark cult intent on sacrificing them one by one.,Horror
285,286. The Vord,"An ancient Nordic entity recruits a corrupt priest to deliver a woman's soul as a gift. Caught between her pagan roots and the church, she must resist those she once trusted as a spirit guide struggles to redeem them.",Horror
286,287. Cursed,An American drifter is cursed and undergoes a supernatural transformation after arriving in a rural Romanian village and stealing from a produce stand.,Horror
287,288. Monster Mash,"Dracula, the Werewolf, the Mummy and the Invisible Man must work together to stop Dr. Frankenstein from creating an unstoppable monster.",Horror
288,289. Orang Ikan,"Set in the Pacific, 1942. A Japanese soldier and a British prisoner of war are stranded on a deserted island, hunted by a deadly creature. Two mortal enemies must come together to survive the unknown.",Horror
289,290. Demonte Colony 2,"A group of friends who return to a cursed location, driven by curiosity and the quest to uncover the truth behind the malevolent spirits that reside there.",Horror
290,291. The Windigo,"A Native American teen resurrects an ancient demon to protect his family from meth dealers, but finds the creature's bloodlust uncontrollable, forcing the family to break the curse before becoming its next victims.",Horror
291,292. A Mother's Embrace,"During massive 1996 Rio storm, firefighter Ana and her firefighter team must evacuate a collapsing nursing home, but the mysterious residents have other sinister plans.",Horror
292,293. Aranmanai 4,"After his sister's suspicious death, a man decides to discover the hidden truth, setting off a chasm for chaos and terror.",Horror
293,294. History of Evil,A family on the run from a corrupt state takes refuge in a safe house with an evil past.,Horror
294,295. I Saw Black Clouds,"After the unexpected death of a close friend, Kristina (Nicole O'Neill) returns to her hometown looking for answers only to unearth a string of dark secrets. She soon realizes her life is also in danger the closer she gets to the truth.",Horror
295,296. Carnage for Christmas,"Lola, a true-crime podcaster, returns home for Christmas only to face a vengeful ghost reenacting the murders of a historical killer. With her community at risk, she must confront the town's buried secrets to stop the slaughter.",Horror
296,297. Amityville: Where the Echo Lives,"When paranormal investigator Heather West receives a call from a terrified woman who claims her house is inhabited by a ghost, she discovers the building has a horrifying history.",Horror
297,298. Seeds,"Ziggy, a Mohawk woman, gets hired as an influencer for Nature's Oath company. Her cousin calls her back to their reservation, embroiling her in a fight to preserve their people's heritage amid corporate interests.",Horror
298,299. In Our Blood,"Filmmaker Emily Wyland reunites with estranged mother for documentary. When mother disappears, Emily and cinematographer Danny pursue clues to her whereabouts amidst traces of her past addictions.",Horror
299,300. Lumina,"Lumina follows four friends desperately searching for their abductee friend in a DUMB. Whether they find their friend or not in the deserts of the US to the sands of the Sahara, will change their lives forever.",Horror
300,301. Mummy Shark,"In an Egyptian pyramid, researchers uncover a mummified alien shark. A mystic revives the creature, unleashing it on the exploration team.",Horror
301,302. Death's Sonata,The story of a man suffering from Schizophrenia and the psychotherapist who tries to find him with the help of his young Bi-Polar patient.,Horror
302,303. Stupid Games,A girl's discreet attempt to assess her one night stand and his friends takes a deadly turn when she and her roommates host a dinner party where they unknowingly unleash a malevolent force.,Horror
303,304. Vina: Before 7 Days,"Vina, a victim of a motorbike gang's atrocities in Cirebon, refuses to accept her death being labeled an accident. Her spirit intervenes within the seven days preceding the incident to reveal the truth behind what really happened.",Horror
304,305. Clickbait: Unfollowed,A group of influencers are invited to a house for a competition with deadly consequences.,Horror
305,306. Ghost Game,Follows a thrill-seeking couple who set their target in an haunted house and endure various incidents as they witness a family going mad.,Horror
306,307. Crust,"A depressed has-been child actor and owner of a dingy laundromat, becomes powerfully vengeful when his collection of lone socks transforms into a protective, cute, murderous monster named Crust.",Horror
307,308. The Moogai,"A young Aboriginal couple brings home their second baby. What should be a joyous time takes a sinister turn, as the baby's mother starts seeing a malevolent spirit she is convinced is trying to take her baby.",Horror
308,309. Territory,"Discovering a territory in the Sierra Nevada mountains that has been shut down since the 1950s because of mysterious disappearances, Loretta leaves to explore, her husband Randy goes in after her.",Horror
309,310. My Redneck Neighbor: Chapter 2 - Let the Games Begin,"Crazy Asians and Redneck clans escalate their Pranks to a point of no return when Cat tries to boil Reddick's Pet Gerbil, in retaliation, the Reddicks roast Cat's chicken for lunch, lead to an all out War,Winner takes all Redneck Games",Horror
310,311. Test Screening,"Follows four teens who find out that a test screening is coming to their little cinema, but the film is actually a mind-control experiment that has terrifying effects.",Horror
311,312. Scared to Death,A group of filmmakers attend a seance at an abandoned children's orphanage in order to do research for a movie...that's their first mistake.,Horror
312,313. Broken Bird,"Sybil works at an undertakers. It's a lonely job, with few perks. So she takes solace where she can.",Horror
313,314. Winter Island,"When a young girl is found dead on a small, wooded island, her teenage brother's postmortem visions point to an evil presence within their own family.",Horror
314,315. Family,"Summer, 2002. Watching her sick father decline, 11-year-old Johanna makes a call for a good spirit to save him. But something else comes instead.",Horror
315,316. Pater Noster and the Mission of Light,"Max, a young record store clerk stumbles upon a rare vinyl LP and is drawn into the world of a 1970s hippie commune. An invitation to the remnants of the cult and its unholy spawn leads to grave circumstances for Max and her friends.",Horror
316,317. Dancing Village: The Curse Begins,"The village still holds many mysteries. Piece by piece of mystery is revealed, including the terror of the most feared entity, namely, Badarawuhi.",Horror
317,318. Else,"A romance blossoms between an introvert and a confident woman, but their relationship faces a threat when a strange epidemic causes the infected to merge with their surroundings, trapping the couple in a shapeshifting nightmare.",Horror
318,319. The Family Business,"The Family Business is a Dark, Dramatic, Horror, Thriller where tensions rise among a twisted family of psychopaths who set out to create a very unique snuff film of epic proportions.",Horror
319,320. Space Sharks,"A military experiment conducted on a space station goes horribly wrong, sending a new breed of weaponized sharks to earth with only one mission: destroy everything in their path.",Horror
320,321. Feet of Death,"A USFS ranger investigates a social media influencer's death and unusual occurrences in his town, leading him to confront the possibility of Bigfoot's existence being tied to these events.",Horror
321,322. Last Night at Terrace Lanes,"When a bloodthirsty cult invades a bowling alley on its final night of operation, a high schooler on a date from hell, must join forces with her survivalist dad to fend off the crazed murderers.",Horror
322,323. Wake,"Desperate for a lead role in a Hollywood remake, a struggling actress tracks down the lead of the original film who's now a mysterious recluse. Strange occurrences quickly turn the meeting into a nightmare.",Horror
323,324. Whisper of the Witch,"Mara, an ancient pagan spirit, hunts a group of teenagers taking their body parts to be reborn. A disillusioned and desperate investigator has to face his deepest fears to save the teenagers.",Horror
324,325. Camp Blood: Clown Shark,"After being dispatched by a young woman with the special ability to see horrendous murders in her visions, the evil spirit of the Camp Blood Killer passes into that fiercest of aquatic predators, The Great White Shark. And when the killings begin anew, leaving law enforcement baffled, this courageous heroine must return to the woods of the infamous Camp Blood to face off again with a newly reincarnated killer before it's too late for everyone.",Horror
325,326. Grotesque 2,"Mildred Moyer is at it again, unleashing her unique brand of vengeance on a corrupt religious organization that took advantage of her and others.",Horror
326,327. Drained,"Unemployed artist Thomas is captivated by alluring Rhea, who conceals her vampire nature. Their intense affair takes a sinister turn as Thomas becomes gravely ill.",Horror
327,328. Suckers,"Seven social media stars eagerly wander into a glamorous Hollywood event, only to find themselves at the mercy of a vengeful vampire host.",Horror
328,329. Spirit Whisker: The Revenant,"Karma is assaulted by her boyfriend, BJ, which leads to her committing suicide. Star hunts down BJ and his brothers, and begins to torture them, while reading to them Karma's suicide letter, before taking each of their lives.",Horror
329,330. They Turned Us Into Killers,A group of social media influencers sharing a mansion in the Hollywood Hills find themselves caught in a life and death game of survival as a killer reveals their deepest secrets before killing them off one by one.,Horror
330,331. Amp House Massacre,"In an apocalyptic rural landscape, roadkill collector Edgar Wilson plans an escape with his girlfriend Nete, but suffers violent dreams. After Nete joins a cult, Edgar embarks on a perilous journey through ravaged roads to do right by her.",Horror
331,332. Bury Your Dead,"Selly has prepared many surprises for the participants: secret contestants, a villa isolated in the woods accessible only by boat, and a costumed employee tasked with frightening them, making it thrilling.",Horror
332,333. Buzz House: The Movie,"The residents of Kampung Terbalik become victims of attacks by Pontianak Melati and Pontianak Mewangi, who are constantly hungry. The situation becomes even more chaotic when the villagers mistakenly believe that they are blood-sucking pontianaks, causing many villagers to fall into comas.",Horror
333,334. 200KG Vampire,"1941. Chumphon Province, Thailand. Mok and his ragtag unit of young soldiers are thrown against the invading Japanese forces. The invaders bring with them a terrifying biological weapon, unaware that it has plans of its own.",Horror
334,335. Operation Undead,"Did you ever fall asleep watching television in the living room as a child? You wake up and you were alone. You then had a long terrifying journey back to your bedroom. Going room to room, turning lights on and off as you go as to not be consumed by the dark. Hearing noises, seeing shadows. It's only your imagination... right? What if it wasn't? What if there truly is something terrifying, lurking in the dark, waiting to come and get you.",Horror
335,336. Mr. Sandman,"A struggling new mother fights a generations-old presence lurking within her family home, threatening her safety, her sanity, and the life of her infant child.",Horror
336,337. The Beldham,"High school friends party at the abandoned home of a former cult leader and discover a mysterious anointing oil that holds the secret to the cult's unraveling. Austin, one of the teens, is haunted by childhood trauma.",Horror
337,338. Texas Cult House,"Revolves around siblings Hanif and Isti returning to their hometown after their uncle's death, where they experience supernatural events involving his reappearance.",Horror
338,339. Sorop,Part One to the epic finale of the H20 story. Sequel to The Haddonfield Nightmare (2021),Horror
339,340. The Last Nightmare Part One,A shady salesman is tasked with selling a haunted house.,Horror
340,341. For Sale,An author tries to investigate a decades old mystery and finds himself stuck in his own ghost story.,Horror
341,342. Campton Manor,"When a creepy Jack-in-the-Box is discovered and opened on the grounds of an exclusive girls' school, six brave students soon enter a fight to the finish against the unleashed demon.",Horror
342,343. The Jack in the Box Rises,"On October 31st, 1978, the WXIP-TV Channel 6 Team investigated the infamous ""Hill House"" on Live Television, with dire results. The broadcast was banned and never seen again, until now.",Horror
343,344. House on Haunted Hill,"Haunted by a malevolent spirit since childhood, a desperate mother allows herself to become possessed in order to save the life of her terminally ill daughter.",Horror
344,345. Skeletons in the Closet,"A young film student is about to make a documentary about an elderly man who has been hiding from the world for many years. But as secrets from his past come to light, their strange relationship takes a fateful turn.",Horror
345,346. A Stranger in the Woods,"Dead Whisper centers on Elliot Campbell, a Cape Cod lawyer drawn to a mysterious island where he is tempted by a reunion with his dead daughter, but at the peril of his soul.",Horror
346,347. Dead Whisper,"Magpie lives in an isolated church community ruled over by her father, The Pastor. When a man is murdered, paranoia sets in and people start to whisper about a strange 'Beast' that lives in the forest.",Horror
347,348. The Severed Sun,"A woman who fled her abusive father's vineyard as a teenager returns after his death. She uncovers the family's dark secrets, which have festered, leading to violence and death, as she settles the estate.",Horror
348,349. Wineville,"Raniwada, a village in Gujarat, is cursed by an evil witch named JHAMKUDI during Navratri celebrations. Real estate agent Bablo and royal family heir Kumud return to face the witch's wrath and save Raniwada.",Horror
349,350. Jhamkudi,"A seductive and lethal alien-human hybrid emerges in her ultimate form. As she hunts for prey, unsuspecting victims face a terrifying threat: their very life essence is at risk of being drained by this alluring yet dangerous creature.",Horror
350,351. Deadly Culture: Final Mutation,"Sea captain Russel Marsh was possessed by an ancient entity for 93 years, committing horrific acts for a cult. Now free, he seeks to travel back in time to undo his dark deeds, while the cult vows to eliminate him.",Horror
351,352. H. P. Lovecraft's the Old Ones,Follows a modest middle-aged man who's neighborhood's peace is disrupted when a gang of menacing neighbors take over the street.,Horror
352,353. A yard of jackals,"A group of students enjoying camping activities. Instead of being a fun moment, the atmosphere becomes tense when one by one they are possessed by evil forces.",Horror
353,354. Kemah Terlarang: Kesurupan Massal,Chester returns to his home after witnessing his parents' murders 17 years ago by a killer dressed as Santa. A new Santa killer begins killing his relatives. Chester questions if the killer returned or if a more terrifying truth exists.,Horror
354,355. He Sees You When You're Sleeping,"When no one believes her, a woman possessed by a demonic entity is forced to perform an exorcism on herself.",Horror
355,356. The Beast Inside,"In 1860s America, a minister's family hears an unexplained noise from woods during their wagon journey. Mistaking it for divine presence, they worship until realizing its sinister nature.",Horror
356,357. Thine Ears Shall Bleed,"A medieval town plagued by demonic beasts, once innocent woodland creatures twisted by a powerful witch. A fearless hunter and his warriors must confront her dark magic to restore peace.",Horror
357,358. Witch Hunter,"Far from civilization, in a frozen forest on an inhospitable mountainside, a group of researchers is attacked by an unidentified figure. The sole survivor, a young biologist, takes refuge in the isolated cabin of a mysterious man must live",Horror
358,359. Don't Open the Door,"The story about So-hee who lost her happy family due to her husband's sudden death, and experiences strange and creepy things after visiting Neulbom Garden, a rural mansion left by her husband.",Horror
359,360. Neulbomgadeun,"Attacked by vicious thugs, left severely wounded and hospitalized, a serial killer known as The Omicron Killer vows vengeance as he embarks on a new reign of terror.",Horror
360,361. The Omicron Killer,"An online scammer's obsession with a woman takes a nightmarish turn when he witnesses a haunting series of events within her home, all through the lens of her webcam.",Horror
361,362. Visher,"A girl named Maya who is terrorized by various unusual things. Ironically, Maya's father died. All this terrible terror occurred after Maya's mother fell ill.",Horror
362,363. Perewangan,"Murderous zombie reindeer Slasher and psychotic Mr. and Mrs. Claus terrorize friends vacationing in a cabin, targeting Alita Claus and her group during Christmas break. Alita must save her friends from the holiday horrors.",Horror
363,364. Christmas Slasher,"A filmmaker continues his quest to uncover the truth behind a series of unsolved murders from years ago. This is the 8th installment of ""The Blackwell Ghost"" series.",Horror
364,365. The Blackwell Ghost 8,"The Devil's Disciples is a Horror, Fantasy, Mythological thriller.",Horror
365,366. The Devil's Disciples,"When Angelica wakes from a coma in an asylum, she must rediscover who she is by confronting who she was. These walls hold numerous horrors she must battle, including a visitor who wants to see her home for the holidays...in a body bag.",Horror
366,"367. Silent Night, Bloody Night 3: Descent",Five live streaming serial killers compete against each other as they stalk and slash their way through a group of unsuspecting victims for the twisted pleasure of their dark web audience.,Horror
367,368. Murderfest,"Princess Thalia's life is cast into shambles after her father's death. Queen Velma casts her into a never-ending sleep to take over the kingdom, but her actions unravel an array of consequences.",Horror
368,369. Ouija Castle,"A woman named Renata who is the wife of a man named Edwin. But unfortunately, their marriage did not run healthily, it was really toxic.",Horror
369,370. Till Death Do Us Part,"Faris, who had just returned from his duty as a soldier. Instead of being warm, his return was actually greeted with a request for divorce from his wife, Ratna.",Horror
370,371. Possession: Kerasukan,"Two strangers who find themselves trapped underground when the city is attacked by a monstrous threat. Badly injured with limited resources they must navigate a treacherous, narrowing tunnel in hopes of finding an exit.",Horror
371,372. Scurry,An Evil Air Fryer claims victims in this Troma-inspired blood bath.,Horror
372,373. Air Fryer Slaughter,A group of friends at a remote lakeside cabin find themselves in a deadly nightmare when trail cameras on the property reveal they are surrounded by more than just Mother Nature.,Horror
373,374. The Hereditary,"A group of friends trespass into a state park for a party. Through a dare, one encounters Caroline Woodman's vengeful spirit. As they die one by one, they race against time to stop the 300-year-old ghost's rampage before it's too late.",Horror
374,375. The Legend of Lake Hollow,"A gang of bank robbers take shelter in a motel after a Christmas Eve bank heist, unbeknownst to them they are not the most dangerous thing seeking refuge on this cold Christmas night.",Horror
375,376. The Girl Who Cried Her Eyes Out,An oddity that caused unrest at an Islamic boarding school occurred since one of the female students returned.,Horror
376,377. Silent Bite,"Renowned cryptid hunter Abby investigates the terrifying urban legend of the Graveyard Shark, a humanoid creature stalking its prey in Willsboro Point's graveyard. Teaming up with survivors, she uncovers the creature's dark origins.",Horror
377,378. Munkar,"Sarah, a depressed college drop out, must uncover her family's twisted history, and her own greater purpose if she is to defeat the Salem Doll, a monstrous wooden creature that terrorises Sarah and her loved ones.",Horror
378,379. Graveyard Shark,"Follows a father who seeks a fresh start with his son after the loss of his wife, and purchased a storage unit facility sight unseen, but secrets buried behind the metal doors become a parent's worst nightmare.",Horror
379,380. Salem Witch Doll,"A group of young adults defy a curfew imposed due to a serial killer, documenting their nighttime adventures as they navigate the transition from adolescence to adulthood in the Nevada summer heat.",Horror
380,381. Possessions,"During a getaway to Killington, VT, a wellness influencer's weekend retreat with her Manhattan friends takes a sinister turn as tensions rise, and the creepy locals add to the unnerving atmosphere.",Horror
381,382. The Summer We Died,"Zia Lainey, shattered by the loss of her son, awakens inside the afterlife of the Oculus, transforming her into Zylah, Leader of the Suits. As she navigates this enigmatic realm, Zylah grapples with her new-found identity and revenge to hold those who are responsible. All while seeking solace and understanding for her own grief.",Horror
382,383. Killington,Michael Myers returned to kill again,Horror
383,384. Oculus,"After being possessed by the ghost of vengeful hit man Kudo, college student Fumika Matsuoka agrees to help him finish his quest for vengeance from beyond the grave.",Horror
384,385. Halloween: Season of the Boogeyman,"Juana descends into the catacombs of Madrid in search of the mythical Seal of San Simeon, accompanied by a priest, a novice and an exorcist. They will face supernatural forces and secrets that threaten to unleash an ancient evil.",Horror
385,386. Ghost Killer,"In 1970s Tennessee, Nathan (a troubled teenager with pyrokinesis) is on the run from the cops, with his sister and her friends, until their RV breaks down and they find themselves stalked by an ancient evil from a nearby farm.",Horror
386,387. Anatema,"The film tells the story of the long-time Opah's Saka looking for a new victim to tie up. However, there are obstacles and mysteries that cause various horrific incidents to occur.",Horror
387,388. Night Harvest,"After Pol Pot regime, 1993, they moved into an abandoned orphanage. They realized that the whole building was cursed by a vengeful spirit, Reatrei. Tragedies start to happen one after another until they find what her curse wants.",Horror
388,389. Jangan Pandang Belakang 2: Aku Tahu Asal Usulmu,"Street hustler Adam has just about given up on life. When he finds himself held captive at the mercy of a deranged psychopath, he must decide whether to give up - or fight like hell to keep on living.",Horror
389,390. The Night Curse of Reatrei,A Hollywood actress undergoes a horrific transformation after being pushed to the edge by her psychopathic husband.,Horror
390,391. The Prodigy,"The twists and turns of Wening's struggle, a mother who is willing to be haunted and atone for her sins in order to reunite with her lost daughter, Nirmala.",Horror
391,392. The Seductress from Hell,"The story of Monet and her mother Rosa, who are mourning over the death of the family patriarch Pabling. During the nine days of pasiyam, dark secrets and a malevolent plot start to unravel.",Horror
392,393. Tebusan Dosa,"A man named Devin Clark is driving his vehicle in an isolated forest in Sweden, when his engine suddenly breaks down, stranding him. He is then captured by an evil demonic woman with a bloody baseball bat. Six years later, his footage was found.",Horror
393,394. Espantaho,"Former ballerina Angela descends into madness as her family tries to cope. After an infamous dinner, their lives spiral into unexpected chaos. All skeletons come out at a Halloween party.",Horror
394,395. Granny,"Sarah, a young American, convinces her three friends - Isaac, Jackie, and Horacio - to assist in completing her audacious ecological documentary in the deep shadowy world of illegal mining in an enigmatic Peruvian forest. Upon arrival, locals vehemently caution the group against approaching the forest or the mining town, citing the presence of the ""Supay"" - an ancient being from Andean mythology capable of taking various forms who has claimed the area and eradicated the miners for bleeding the earth. Initially dismissing these warnings as ploys to conceal illegal activities, the group defiantly breaches the prohibition, venturing into the forbidden territory only to realize the chilling myths hold genuine and terrifying truths and they have forever altered their fates.",Horror
395,396. A Halloween Feast,Nic Cross inherits a mysterious pyramid after his housemate's death. It summons a wolf-cult from London's underbelly. Nic teams up with strangers to defeat the wolf Lord before they're transformed into beasts.,Horror
396,397. The Devil's Teardrop,"While searching for Nazi documents in an Austrian farmhouse, a team of experts uncovers a hidden secret buried in its bowels. American expatriate Gunner S. Holbrook becomes obsessed with solving the mystery, and as his sanity wanes, he must confront an insatiable evil. Can he find redemption before it drains the life out of him?",Horror
397,398. Lord of Wolves,"The mysterious psychological destruction of Easton, who is driven to the edge of sanity, and possible self-harm, by those that love him most-his wife and daughter.",Horror
398,399. Solvent,"A skilled group of hunters are sent out into the dark mysterious mountains surrounding a weapons research base on a secret mission and soon learn the deadly truth that waits for them, as the hills are alive with the sound of screaming.",Horror
399,400. Daft State,"When 5 friends accidentally stumble upon a man with a deranged PROMISE, they start to realize this college get away is a deadly trap. Is a rescue, really a rescue, if the PROMISE isn't kept. Be Frightened.",Horror
400,401. Mountain Shark,"A teenager's life in a quiet suburb changes drastically when John Wayne Gacy, a famed serial killer, becomes his neighbor. His curiosity leads to dark secrets and a frightening journey from innocence to a dire clash with evil.",Horror
401,402. Hunter of the Night,Grieving widow Mia must survive psychological and supernatural horrors while under house arrest in House of Ashes.,Horror
402,403. Gacy: Serial Killer Next Door,"A series of unexplained missing cases and disturbing deaths start to occur in a faraway village when the Chief's dead daughter comes back to life, unveiling shocking secrets of the village's Forest Demon and the ritual of human sacrifice related to the prosperity of the Chief's family.",Horror
403,404. House of Ashes,"After waking up in an unfamiliar apartment complex, a woman desperately searches for her sister while being hunted by a shadowy figure. As she makes her way through the building, unspeakable horrors befall the tenants she interacts with.",Horror
404,405. The Sisters,A girl journeys to a secluded lake to summon a vampire.,Horror
405,406. Tenants,"In the grim final days of WWII, German soldiers and civilians will do anything to survive. An army medical team is on the run, trapped behind enemy lines as they are hunted by a vicious killer bent on their total annihilation.",Horror
406,407. Vampire Lake,A group of colleagues crash land on a mysterious island that they cannot escape. They discover they are not alone when they encounter an array of blood thirsty creatures and dinosaurs out to get them. Will they survive the island?,Horror
407,408. Huntress,A pair of greedy relatives try to repossess the Merrye Estate. But the inbred Children will protect their home and bloodline at all costs.,Horror
408,409. Jurassic Triangle,"When two siblings return to their childhood home, they are confronted by a violent, supernatural presence that dwells deep within their worst traumas.",Horror
409,"410. Spider Baby, or The Maddest Story Ever Told","Wet Dreams, a middle aged male stripper group, take one last gig at a rural working mens club only to discover they are to become sacrifices in a plot to raise a murderous 16th century witch from the dead.",Horror
410,411. No Voltees,"Feeling drained of life and purpose, Shihab plans a desert camping trip to rid himself of his dependent, wheelchair-bound brother Suhail. Upon arrival, a chain of events is set in motion where ugly truths come to light, exposing the dark side of the brotherly bond that has plagued humanity since Caine and Abel.",Horror
411,412. Bhairadevi,A beautiful seductress lures unsuspecting victims to a ravenous Vampire while a newly converted Vampiress becomes entangled with a Vigilante killer.,Horror
412,413. Members Club,"The survivors of ""The Bogman"" and five new acquaintances find themselves stranded on a WW2 military vessel in the middle of the ocean. A secret organization has discovered a strange new bacterium on the ocean floor and a freak storm causes this ""black goo"" to escape while the crew seems to be transforming into evil, grotesque, mermaids. Can Dr. Benjamin Martin and Deputy Thomas be lucky enough to survive yet another creature from the BCU (Bog Creature Universe)?",Horror
413,414. Akh,"After his four siblings mysteriously die in their first weeks of college, a paranoid freshman must put his fears aside when a masked killer picks him as her next victim.",Horror
414,415. The Vampire and the Vigilante,"Husband and father Dwayne McKinney tapes all of the most important moments with his family, but his home videos document more than just the day to day lives of his wife and children. A family torn asunder by an unseen force lurking the murky darkness of plain sight, the McKinney Family Home Videos is a father's plea for forgiveness and a mother's vindictive grip on her family.",Horror
415,416. Sea of Madness,"A plumber and his germophobic son are forced to get their hands dirty to save the residents of an apartment building, when a genetically engineered, blood-thirsty creature escapes into the plumbing system.",Horror
416,417. Welcome Week: A College Horror Anthology,"Quadrant helmet transports users' minds into nightmarish AI worlds. A girl becomes Jack the Ripper, unleashing terror in virtual London and reality. A vicious killer enters the Quadrant-verse to stop her in a brutal battle across worlds.",Horror
417,418. The McKinney Family Home Videos,"A group of teenagers camping in a remote town encounter a deranged killer known as The Chainsaw Man, who wears a human flesh mask and wields a blood-soaked chainsaw.",Horror
418,419. Scared Shitless,"A year after surviving a brutal attack, a social media influencer and her friends find themselves once again in the crosshairs of a dangerous and relentless dark web cult, thirsting for retribution and willing to stop at nothing to get it.",Horror
419,420. Quadrant,Beautiful models travel to a tropical island for a bikini photo shoot with a priceless necklace. But a killer is loose on this remote island and the only way out is through shark-infested waters.,Horror
420,421. Mona: Jinn-2,"A possessed 13-year-old girl commits a horrific act, burying a secret. Years later, she returns to the village with her family, unaware of the looming vengeance from the past.",Horror
421,422. The Last Chainsaw Massacre,"Sylvia, a resolute CIB officer, seeks revenge for her father's death and confronts Armando, her main target.",Horror
422,423. Followers,"A troubled young man falls for an American military auxiliary after a single glance. A year later, he moves to the American Midwest to write his novel, next to the auxiliary's elderly mother's house, separated by a grim garden.",Horror
423,424. Shark Island,The chilling story of a young woman and her struggles with crippling agoraphobia. It's 1937 and eighteen year old Emily lives in constant fear of the outside - and of her mysterious mother.,Horror
424,425. Valari,"In Bremen, an estate agent's wife attracts vampire Count Orlok, whose presence incites a malevolent plague. The beautiful woman risks her heart to end the vampire's shadow of death.",Horror
425,426. Manipula,"A group of friends find themselves stranded in an island village during the three days it's believed to be haunted by vengeful spirits, forcing them to confront the dark secrets behind the village's eerie traditions",Horror
426,427. L'orto americano,"A candidate of civilian servant named Bimo was assigned to an isolated village in Borneo island and brought his wife, Sriatun, who was pregnant. Strange events began to occur since their arrival in the village.",Horror
427,428. Fright,"Follow a student of nursing palliative care, who is plagued by a trauma from her past that has a disorienting effect on her present, her relationship, her career and her ability to function.",Horror
428,429. Nosferatu: A Symphony of Horror - Audio Score by idiedtrying.,Three most wanted killers have managed to escape from a secret experiment lab and they start to kill the villagers.,Horror
429,430. Alyad Palyad,"Twenty-three years after her brother vanished, a filmmaker investigates his disappearance. Uncovering evidence, she suspects he may still be alive, fueling her quest to unravel the mystery.",Horror
430,431. Kuyang,"Five tales of perversion, obsession, blasphemy, nihilism, and sadism.",Horror
431,432. Yuanyang Lou,"Anwar is a successful and hardworking businessman, Tari's daughter. For almost 3 years, Tari has been taking care of her mother, Mirna. Before Mirna died, Mirna said something that Tari couldn't hear clearly. In a sad incident, Suban, Anwar's younger brother, came and asked for a share of the inheritance from the family house. Tari suspects that her mother is sick and died because Suban blackmailed her because of an inheritance problem. During Tari's investigation into Suban, Tari finds many suspicious things about Suban, his father, and the appearance of a woman named Gendis who is suspicious as a conglomerate woman with a strange appearance and possessing black magic. Will Tari be able to uncover the disaster for her family?",Horror
