,name,story,genre
520,521. Love Lies,"When a man comes home between covid lockdowns, he connects with old friends and falls for a woman who feels influenced by her caste, while finding love.",Comedy
521,522. Mathu Vadalara 2,"An actor battling his own moral standards witnesses a neighbor's murder and stumbles upon a load of cash the victim was hiding. He keeps the money, and in doing so, begins the performance of a lifetime to hide who he really is.",Comedy
522,523. An Abandoned Team,"Raniwada, a village in Gujarat, is cursed by an evil witch named JHAMKUDI during Navratri celebrations. Real estate agent Bablo and royal family heir Kumud return to face the witch's wrath and save Raniwada.",Comedy
523,524. Murder and Cocktails,"After hitting emotional and financial rock bottom, best friends Ben and Jordan come up with a scheme to spend an entire year living ""rent free"" with the help of friends, family and strangers alike in a rapidly changing Austin.",Comedy
524,525. #AAY,"Lincoln and the Louds are ecstatic to welcome their new Gran-Gran, Myrtle, into the family with a tropical wedding celebration, but the festivities are cut short when an old nemesis from Myrtle's secret agent past appears on the island.",Comedy
525,526. The Actor,"Heinz Heimlich fulfills the cliche of the the so called old white man. In order to get promoted, he pretends to be political correct. But the facade begins to falter when he invites his superiors to his house for dinner one day.",Comedy
526,527. Jhamkudi,"Four friends from impoverished backgrounds scheme risky plan for quick money, initially enjoy lavish lifestyle but face moral dilemmas and harsh repercussions as consequences of their actions unfold.",Comedy
527,528. Rent Free,"The story of three best friends, Silvia and Cela, and Rozana that are trying new things after they find out that Sivlia's husband was cheating on her.",Comedy
528,529. No Time to Spy: A Loud House Movie,"As little girls, twin sisters Rianne and Juliette were inseparable, but now that they're adults, they couldn't be more different. Rianne takes care of her sick father and his snack bar at home in Rotterdam, while Juliette leads an unfettered life of luxury in Amsterdam. And where Rianne's passion for collecting is getting more and more out of hand, Juliette is successful as a professional organizer. When father Cor dies, they both do not trust the other to properly carry out his last wish to scatter his ashes on the Spanish coast. The sisters who have grown apart are forced to go on a road trip together.",Comedy
529,530. Alter weißer Mann,"Behuli from Meghauli is a Nepali social drama about a father's struggle to find a perfect groom for his daughter, while she searches for true love. The film highlights family expectations with humor and emotion.",Comedy
530,531. Bidurbhai,It features three stories that are humorously evocative and a fourth one that's deeply disturbing.,Comedy
531,532. Ca Fetele,"Unable to marry his love Kerim due to poverty, Onur becomes the neighborhood headman after his uncle is paralyzed. Despite locals' disapproval, he and friends strive to retain the position.",Comedy
532,533. De Z van Zus,"Elfie's world is turned upside down when she discovers the existence of a technically advanced Elfkin gang that, in stark contrast to Elfie's own clan, is second to none when it comes to fun and thrill-seeking. Can Helvi's friendship with Bo, the youngest gang member, reconcile the two Elfkin clans after more than 250 years? Based on the feature film ""The Elfkins - Baking a Difference"" and inspired by the famous German saga and poem by August Kopisch.",Comedy
533,534. Behuli from Meghauli,"During his investigations, Philip Maloney immerses himself in different worlds and encounters greedy businesswomen, corrupt politicians, unfaithful wives / husbands and dangerous criminals.",Comedy
534,535. Hot Spot,A woman whose flashy and glamorous reputation is based entirely on lies hits trouble when her web of deceit starts falling apart.,Comedy
535,536. Nemlizade,"This is a magical story of 2 people, Lex and Karen, from different timelines - 13 years apart - connected by a mysterious comet through a dating app. As they grow close, Karen asks Lex to change key moments in her past to prevent her parents' separation. But every change of the past brings unforeseen consequences, altering their futures in unexpected ways. In one last effort, Lex hopes to set things right, but some events may be beyond control.",Comedy
536,"537. Die Heinzels: Neue Mützen, Neue Mission","Amid family drama and dysfunction, a woman who carries a BRCA gene mutation must decide whether or not to remove her breasts and ovaries to reduce her cancer risk.",Comedy
537,538. Maloney - Die ersten drei haarsträubenden Fälle,"Ma Chenggang and Chunlan, who have ""no oil in their soup and no money in their pockets"", ride a donkey to work and have a poor family. Their son Ma Jiye is the only hope who can change their fate.",Comedy
538,539. Alakada: Bad and Boujee,A mention of 1980's hair metal band Cougarsnake by Gen Z music star Bryce Cooper creates a frenzy to reunite the group as opening act for Cooper's upcoming charity concert. Teenager's Alex and Kat join forces to get the band back together.,Comedy
539,540. My Future You,A famous Yiddish singer returns to her childhood neighborhood in Buenos Aires to confront her family and her past.,Comedy
540,"541. Love, Danielle","Akpos, a struggling individual, takes a temporary job as a waiter at Crystal Hotel for an event hosted by the Minister of Poverty Alleviation, where a scheme to assist the underprivileged is being launched.",Comedy
541,542. Successor,An Irish hit man working for a Cuban crime boss and the IRA tries to leave his life of crime with the help of a savvy hooker.,Comedy
542,543. Rockbottom,Two police officers from Punjab travel to London on a mission that proves more complicated than expected.,Comedy
543,544. Transmitzvah,"During COVID-19 lockdown in 2020, two married couples quarantine together in a country house, leading to rising tensions and revelations about their relationships.",Comedy
544,545. The Waiter,"At a bustling bus stand, two men from contrasting social strata cross paths. One basks in affluence, the other grapples with life's challenges. Together, they embark on a journey laced with humor and unexpected adventures.",Comedy
545,546. The Mick and the Trick,"Filmmaking duo, Adam and Stu are convinced they need to capitalize on the next paranormal phenomenon, attempting to prove that ghosts are real.",Comedy
546,547. Jatt & Juliet 3,"Murderous zombie reindeer Slasher and psychotic Mr. and Mrs. Claus terrorize friends vacationing in a cabin, targeting Alita Claus and her group during Christmas break. Alita must save her friends from the holiday horrors.",Comedy
547,548. Suspended Time,The death of Christine and the choice to bury her in Acanda lead to the unraveling of unexpected family secrets on the journey to her final resting place.,Comedy
548,549. Adios Amigo,"Confronted with death, Aneurin 'Nye' Bevan's deepest memories lead him on a mind-bending journey back through his life; from childhood to mining underground, Parliament and fights with Churchill.",Comedy
549,550. Çakallarla Dans 7,"When Angelica wakes from a coma in an asylum, she must rediscover who she is by confronting who she was. These walls hold numerous horrors she must battle, including a visitor who wants to see her home for the holidays...in a body bag.",Comedy
550,551. Don't F**k with Ghosts,"Nate Ryan returns home to Bundy Canyon to visit his dying father. With the help of Amal, a compulsively unfiltered hospice nurse, Nate opens old wounds in an attempt to make peace with his incredibly unpeaceful father.",Comedy
551,552. Christmas Slasher,"The story of two friends set in two different time periods. Two boys, Murali and Venu, hailing from northern Kerala meet coincidentally and become friends.",Comedy
552,553. Waarom Wettelen,Owners of a spiritual retreat risk losing property. Auction interrupts anniversary event. Misunderstandings with younger date and buyers occur. Family conflicts arise as they try to prevent foreclosure.,Comedy
553,554. National Theatre Live: Nye,Betrayal spawns an unexpected night through the streets of Tokyo for two strangers left questioning the meaning of life and love.,Comedy
554,"555. Silent Night, Bloody Night 3: Descent","Mary, a savvy but overlooked real estate developer, gets a $1.2 billion opportunity, forcing her to return to her hometown amidst family tensions, rivalry, and new romance, discovering true Christmas magic: love, forgiveness, and horses.",Comedy
555,"556. Goodbye, Hello","Explores Ilana Glazer's high school experiences, tackling life's realities, and her journey as an unconventional mother who uses marijuana.",Comedy
556,557. Varshangalkku Shesham,"Failing to confess his love and reluctantly accompanying the famous actress Helin as a mandatory friend Cafer who mocked life coaches, energetic individuals, fortune-tellers, suddenly finds himself as the country's most popular life coach.",Comedy
557,558. A Family Affair,"The 70-year old Carl Kollhoff works in a little bookshop in a small town, where he wraps up books to deliver them by foot. One day the 9-year old girl Schascha joins him on his delivering-tours. She calls him the ""Buchspazierer"".",Comedy
558,559. One Night in Tokyo,"Young stranger disrupts seemingly perfect family's life, exposing their internal issues, fears, and dysfunctional relationships as external chaos invades their once idyllic existence.",Comedy
559,560. Christmas Cowboy,"A policewoman wants a divorce and city job promotion but after hitting her drunk husband with her car in an accidental collision, she flees the scene, committing a hit-and-run.",Comedy
560,561. Ilana Glazer: Human Magic,An Evil Air Fryer claims victims in this Troma-inspired blood bath.,Comedy
561,562. Yasam Koçu,A narcissistic comedian wakes up in the opposite sex body following an automobile accident.,Comedy
562,563. Der Buchspazierer,"Revolves around a young mother facing challenges when her son fails to secure passing marks, igniting events that test the family's resilience and unity.",Comedy
563,564. Family Therapy,Hahacar is a situational suspense comedy film that takes you on a ride filled with chaos and drama packed into one night's story.,Comedy
564,565. Sous écrous,"Renowned cryptid hunter Abby investigates the terrifying urban legend of the Graveyard Shark, a humanoid creature stalking its prey in Willsboro Point's graveyard. Teaming up with survivors, she uncovers the creature's dark origins.",Comedy
565,566. Andrea Gets a Divorce,"During a getaway to Killington, VT, a wellness influencer's weekend retreat with her Manhattan friends takes a sinister turn as tensions rise, and the creepy locals add to the unnerving atmosphere.",Comedy
566,567. Air Fryer Slaughter,"A comedy feature about an aspiring director who recklessly moves himself and his nine-months-pregnant actress wife from Iowa to LA to shoot a low-budget indie movie and sell it to a streamer for a ""f***-ton of money.""",Comedy
567,568. The Ballad of Hortensia,Three strangers' lives collide in a bizarre road accident only to discover unexpected kinship.,Comedy
568,569. 35-Chinna Katha Kaadu,"There is a legend about a yoghurt recipe passed down from father to son. Since this does not happen, the family suffers a curse. An attempt is made to decide who among the twins deserves to learn the knowledge of the legend more.",Comedy
569,570. Hahacar,"Lifestyle changes, cheating scares and a series of hilarious misadventures put an otherwise happily married couple's love to the test.",Comedy
570,571. Graveyard Shark,"Set in Norway's northern reaches, the story centers on Elvira, a Sami teen. Convinced her mother conceived at a Danish clinic, her life shifts when her true father emerges, forever altering her world.",Comedy
571,572. Kya Masti Kya Dhoom,"During a trip to Denmark, a man is arrested and accused of murdering his wife and three children. Though maintaining his innocence, he remains jailed as police investigate.",Comedy
572,573. Killington,It follows the life of superstar David padikkal. David is a good actor but there comes a point in his life when he is forced to look inward to locate his real character and go beyond the facade of the star.,Comedy
573,574. Micro Budget,Bank Robbers crash their getaway car in the path of a tornado and all the money gets sucked into a funnel cloud. Two scientists rescue the robbers along with a chatty influencer and embark on a comical odyssey.,Comedy
574,575. Portraits of Dangerous Women,"It follows Gregor Samsa, a washed-up director in his late fifties who is reviewing his life. Him having wasted it as a cultural worker doesn't exactly add to his joy.",Comedy
575,576. Efsane,"In 1936, in Madrid, a young man named Miguel Gila lives a peaceful life with his grandparents in a simple attic. However, the outbreak of the Civil War changes his destiny.",Comedy
576,577. Erdal ile Ece 2,One night. One party. And 15 people who are just trying to get there.,Comedy
577,578. My Fathers' Daughter,"Japan, 2024. The Earth is dominated by a mysteriously giant creature (That Thing) and the group of 12 survivors has formed an uneasy community out of necessity to survive Two years later, Hirayama, the hotel owner, is found dead.",Comedy
578,579. Plastic Guns,"Proud princess Krasomila lives isolated, her advisers scheme to marry her to a weakling; King Miroslav disguises as a gardener to cure her pride; they flee advisers' rage; she discovers his identity; they marry, advisers expelled.",Comedy
579,580. Nadikar,"A man named Boney falls for Stefy and wants to marry her, but her deceased mother's ghost haunts her, disliking Boney. He faces the challenge of dealing with this supernatural obstacle to their relationship.",Comedy
580,581. Cash Storm,"The Clone Wars climax as Anakin Skywalker, Obi-Wan Kenobi battle General Grievous, Count Dooku. Yoda, other Jedi face Darth Sidious while a sinister force looms, shaping Anakin's destiny.",Comedy
581,582. Bad Director,A gang of outlaws defend their hideout until they discover a shocking secret about who they are and what they're up against. Now it's a race against time as they look for a way to escape certain doom at the hands of the Clone Cops.,Comedy
582,583. ¿Es el enemigo? La película de Gila,"Muhittin, who owns a monopoly in one of the slums of Istanbul, finds it difficult to make ends meet by producing his own alcohol.",Comedy
583,584. Party People,"Barbie and Kendra race to save Joe Bob Briggs' drive-in from a land baron's plans for a golf course while professing their love for Joe Bob and his sidekick, hoping to catch a terrible movie in the process.",Comedy
584,585. Or Utopia,"The Bellinga family has a holiday home at a theme park and can try out all the attractions. Only, the kids have to rehearse for a park show. When two well-known criminals suddenly appear, the chaos is complete. They end up in a crazy chase",Comedy
585,586. The Proud Princess,"Feimster humorously recounts her marital experiences, personal growth, and the comedic aspects of daily life, offering a relatable and entertaining perspective.",Comedy
586,587. Hello Mummy,"Katya is completely disappointed in men, and Sasha can't live a day without a new woman. Chance made them neighbors who couldn't get along. Deciding to reform the self-confident womanizer, Katya uses all means to turn his life into a living nightmare. However, playing with fire can be expensive, because it's only one step from hate to love, even if you don't believe in love.",Comedy
587,588. Mustafar Takes Los Angeles: A Live Staged Reading of Star Wars: Episode III,"Zi Hao accused of cheating by Jayden. Zi Hao's mom Wen Ting falsely accused by Jayden's mom Sophia. Mothers realize impact on sons, unite to prioritize well-being over grades. Reconciliation between families.",Comedy
588,589. Neuilly-Poissy,"The sequel to the movie ""2 Fingers Honey"" by Ermal Mamaqi. The adventures of the newly married couple continue. This time, they leave for a family vacation to Turkey but mix up their plane tickets and end up at the wrong airport.",Comedy
589,590. Clone Cops,"When Maja arrives on a remote island to resolve the issue of family inheritance, she doesn't expect to stay there longer than she planned.",Comedy
590,591. Üç Günlük Dünya,"An archaeology student discovers a document that grants the Royal Bridge, a small town in eastern Poland, the right to sovereignty, which leads to a lot of funny events.",Comedy
591,592. Barbie & Kendra Crash Joe Bob's Drive-In Jamboree,"Former ballerina Angela descends into madness as her family tries to cope. After an infamous dinner, their lives spiral into unexpected chaos. All skeletons come out at a Halloween party.",Comedy
592,593. De Bellinga's: Pretpark op stelten,"Ventriloquist Dunham's iconic characters portray roles from A Christmas Carol. Walter as Scrooge clashes with Bubba J, Peanut, Little Jeff and Achmed over their assigned parts.",Comedy
593,594. Fortune Feimster: Crushing It,"Valdis returns after 20 years, his memory restored, but his hometown transformed. Despite the changes, his friends Märt and Ott guide him through rediscovering life's joys in this time-lapse comedy-drama.",Comedy
594,595. Lyubvi ne byvaet?,"A Punjabi man uninterested in wrestling falls for a Haryanvi woman passionate about the sport. He strives to embrace her love for wrestling, to win her heart.",Comedy
595,596. I Not Stupid 3,"Death on Holiday follows the story of three characters who become overnight ""friends in need"" - who desperately try to get into the good graces of a lonely and wealthy old woman, Rodica, hoping to inherit her fortune.",Comedy
596,597. 2 Fingers Honey 2,"""PETTA RAP"" tells the love journey of BALA (a middle class man whose ambition is to become the best action hero of Tamil movies.) and JANAKI (a local girl, who becomes a Pop Singer.)",Comedy
597,598. Nakon ljeta,"Three couples ride out the apocalypse in an underground bunker playing board games but when their food supplies deplete, along with their sanity, the rules go out the window as they play the game of ravenous hunger.",Comedy
598,599. U Pana Boga w Królowym Moscie,"A father and son experience a sudden influx of wealth in their bank account, leading to comical mishaps and carefree escapades as they navigate their newfound riches.",Comedy
599,600. A Halloween Feast,"Elya, who is a gastronomy graduate from Izmir, wants to pursue an academic career and find her soulmate. She meets Semih through social media and finds herself in the middle of an interesting situation.",Comedy
600,601. Jeff Dunham's Scrooged-Up Holiday Special,"A witty exploration of mental health challenges through relatable conversations, striking a balance between depth and levity.",Comedy
601,602. Tulnukas 2 ehk Valdise tagasitulek 17 osas,"A skilled group of hunters are sent out into the dark mysterious mountains surrounding a weapons research base on a secret mission and soon learn the deadly truth that waits for them, as the hills are alive with the sound of screaming.",Comedy
602,603. Kudi Haryane Val Di,"A young actress gets rudely turned down for the role as Juliet by a famous director, who's star is waning. She returns in disguise to audition as Romeo just to show him how good she really is and is cast for the role. Classic and fun shakespearian gender role confusion all in Rome.",Comedy
603,604. Moartea in vacanta,A family tries to rid itself of a curse that haunts their village.,Comedy
604,605. Petta Rap,"Two Americans end up in Dakar, Senegal with bombs strapped to their chests and ten hours to find out why.",Comedy
605,606. Bored Games,"Xavier, a village boy, falls for Laura, neighbor's granddaughter who visits her grandfather annually. Despite flirting at summer dances, Xavier believes he has no chance with her.",Comedy
606,607. Maruthi Nagar Subramanyam,"An invincible theft group led by Chang Bojun, who secretly carried out a 1 billion yuan theft case on New Year's Eve. Unexpectedly, they encountered a gang robbing gang, and Chang's ex-girlfriend was accidentally involved in the case.",Comedy
607,608. 3. Gun,Follows the swaganika bloodline which changes the matriarchal society to patriarchal society.,Comedy
608,609. Group Therapy,"A selfish, money-minded charlatan makes a living off his fellow villagers using their superstitious beliefs. When his major source of income is shut down, he tries numerous ways to reopen the temple.",Comedy
609,610. Mountain Shark,"Set during 1971 Indo-Pak war's aftermath, communal riots in Punjab. A man fights for rights, family's survival amid division, violence. An ordinary man fights to protect his family's rights and survive amidst deep divisions and violence.",Comedy
610,611. Romeo è Giulietta,"Neelan and Kevin are two brothers who get in over their heads after losing their mother's prized Tupperware to a local gang. Their mission to retrieve it leads to chaos, laughter and action in this uniquely South African action comedy.",Comedy
611,612. Lambran da Laana,"Wet Dreams, a middle aged male stripper group, take one last gig at a rural working mens club only to discover they are to become sacrifices in a plot to raise a murderous 16th century witch from the dead.",Comedy
612,613. Zero,"Chandu, a young boy whose formative years were marred by extreme trauma. He witnessed his mother suffering abuse at the hands of his father, whose eventual murder by a gang of criminals deepened his emotional scars.",Comedy
613,614. Could Have Waited for August,"The survivors of ""The Bogman"" and five new acquaintances find themselves stranded on a WW2 military vessel in the middle of the ocean. A secret organization has discovered a strange new bacterium on the ocean floor and a freak storm causes this ""black goo"" to escape while the crew seems to be transforming into evil, grotesque, mermaids. Can Dr. Benjamin Martin and Deputy Thomas be lucky enough to survive yet another creature from the BCU (Bog Creature Universe)?",Comedy
614,615. Breaking and Re-entering,"Takagi, now grown up, revisits her middle school as a trainer. She encounters Nishikata, her former classmate she used to tease, now a PE teacher there. Their playful dynamic resumes, leading to more interactions between the two.",Comedy
615,616. Swag,"A vengeful mother-in-law locks horns with her daughter-in-law in a twisted tale laced with dark comedy, political intrigue, and chilling thrills.",Comedy
616,617. Vadakkupatti Ramasamy,"When Christmas movie director Ivy has another 'heartless' flop, she seeks the star of her debut hit in snowy Serbia. Despite refusing to return, he shows her the wonder of Serbian Christmas.",Comedy
617,618. Bandaa Singh Chaudhary,Future Only 100% Bad souls existed in earth,Comedy
618,619. Neelan & Kevin,"A filmmaker and a political activist from the future join forces to exploit art for propaganda, but their alliance quickly turns into a power struggle that threatens the very foundation of creativity.",Comedy
619,620. Members Club,"A Juan, an unknown person who came to Shanghai to work, agreed to participate in the ""Shanghai Fight Night"" martial arts competition on behalf of the declining Chuanwu Boxing Gym in order to make money to treat his father's illness.",Comedy
620,621. Idiyan Chandhu,"A plumber and his germophobic son are forced to get their hands dirty to save the residents of an apartment building, when a genetically engineered, blood-thirsty creature escapes into the plumbing system.",Comedy
621,622. Sea of Madness,"Virgil is a successful Romanian businessman. However, in the realm of emotions, things are not as one might expect. Following three marriages, he has ended up with nine children whom he is raising with the help of three nannies.",Comedy
622,623. Teasing Master Takagi-san Movie,Lohusa tells the funny story of a mother and father trying to keep up with life during the first 40 days after birth.,Comedy
623,624. Ni Main Sass Kuttni 2,"A woman who returns to her hometown to spend time with her family as buried memories, unspoken truths and long-buried secrets bubble up to the surface",Comedy
624,625. A European Christmas,"After the death of their father, two brothers separated because of a conflicted relationship between the two, meet at his funeral and it is the perfect opportunity for them to face the demons of the past.",Comedy
625,626. Vasco Da Gama,"In a village in the Sierra de Madrid, a couple feels that their children, who have since moved out, have forgotten about them. To get them back, they will pretend that they have won the lottery and that they are multimillionaires.",Comedy
626,627. The 3_2 Pulldown,"In Chandakavadi village, Nata, a lineman, refuses to provide power for a celebration honoring midwife Shardamma's 100th birthday.",Comedy
627,628. Xiong Shi Shao Nian 2,"Two small-time crooks try to get rich by ""hitting"" a mafia boss's money shipment, but their plan takes an unimaginable turn that leads them to an untenable dead end.",Comedy
628,629. Joli joli,"After a fire destroys her laundromat, a single mother is tricked by a voice phishing scheme. She decides to investigate the criminals behind it.",Comedy
629,630. Scared Shitless,"In the distant future where the outside climate is unlivable and everyone is forced to spend their lives alone in tiny rooms, two people win the rare opportunity to go on a very unusual date - in person.",Comedy
630,631. The Solitary Gourmet,"Sthanarthi Sreekuttan (Candidate Sreekuttan) is a story of four mischievous students in K.R Narayanan U.P school. Story revolved around the conflict between the protagonist Sreekuttan, and Ambadi, who is a bright student in the class.",Comedy
631,632. Saint Young Men: Holy Men vs Demon Army,"When a hyper dimensional crack arises between our reality and the game world, the best gaming players in the Netherlands must enter the game world to save their country.",Comedy
632,633. Complotul Bonelor,"Pop diva Mimi Madamour's career peaks in 2005 before spiraling downwards due to her tumultuous love affair with punk icon Billie Kohler, their passionate and rage-fueled relationship playing out on stage for half a century.",Comedy
633,634. Lohusa,"Approaching Christmas, a family confronts relationship issues: marital tensions, workplace attraction, gender identity crisis, and open relationship dynamics, converging at their annual holiday reunion.",Comedy
634,635. Juliette au printemps,"A satirical comedy following two musicians' contrasting experiences with fame, exploring the chaotic nature of stardom and the absurdities within the Saudi entertainment industry through a humorous lens.",Comedy
635,636. 50 km/h,"Iccang loves Icha, a beautiful woman from a prominent family who asks for a large amount of dowry.",Comedy
636,637. Un lío de millones,"A frustrated father in Canada, plans to take his mischievous son to India to discipline him.",Comedy
637,638. Lineman,"In spring 2020 during COVID lockdown, Félix, manager of a Parisian hotel, secretly hosts guests for trysts in the rooms despite restrictions.",Comedy
638,639. I symmoria tis symforas,A carefree bachelor's life is disrupted when he is thrust into the role of caregiver for a spirited young girl.,Comedy
639,640. Citizen of a Kind,"When an orphaned girl loses her grandmother, her uncle, a one hit wonder opera composer, needs to take care of her until a foster family is found, while also struggling to finish his next big hit.",Comedy
640,641. Future Date,Peculiarities of being twins with good humour tests whether two heads are still better than one. They face the challenge of starting an independent life. More impossible seems the goal of brothers making a living from filmmaking in Estonia,Comedy
641,642. Sthanarthi Sreekuttan,"Park Jin-gi, a third-rate movie star is now out of fashion. Do-pil, a third-rate singer whose goal is to produce an album, and Jin-gi, whose goal is to produce a movie, were just trying to do well in Busan, where they left to find investors, but the results were a mess. In the end, Jin-gi, who was kicked out of the house, begins to live together with his father-in-law, who suffers from dementia due to his mother-in-law's scheme and is mentally unstable and constantly has accidents.",Comedy
642,643. Game On,Who is lovesick these days? A young journalist wants to expose the charming founder of a lovesick agency as a fake and embarks on a search for his own lost ability to love.,Comedy
643,644. Queens of Drama,"The journey of an aspiring filmmaker as he bands together his group of friends to make a film for his town, Malegaon.",Comedy
644,645. SottoCoperta,"During festive Detty December, four friends navigate love, heartbreak, and cultural expectations. Fiyin's feelings complicated by Elo's fiancée. Gbemi juggles boyfriend and ex. Ivie caught off guard by vacation fling with Ajani.",Comedy
645,646. This is Not a Christmas Movie,"Udan Chhoo is a Gujarati Movie starring Deven Bhojani, Prachee Shah Paandya, Aarohi and Aarjav Trivedi in prominent roles.",Comedy
646,647. Lail Nahar,A father spends all the family's savings on a multi-level company - with unexpected consequences.,Comedy
647,648. Uang Panai' 2 Maha(r)l,"After the death of her Eurasian grandmother, Jenny convinces her mother and sister to come along to Bali to unravel their family background so they can find happiness in their family and love life.",Comedy
648,649. Shinda Shinda No Papa,"Wudi returns to hometown after career/love setbacks, disrupting family life. Forced cohabitation, he explores new paths. Meeting old classmate Feng Liuliu unexpectedly alters his trajectory amid rejections.",Comedy
649,650. The Rebellious,"Five tales of perversion, obsession, blasphemy, nihilism, and sadism.",Comedy
650,651. Daaru Na Peenda Hove,A married couple enters into a contract to have a threesome and realizes what is most important to their marrage.,Comedy
651,652. Miss Boots,"Juki again experienced a problem that most people often experience. In the midst of the family's difficult financial conditions, Si Juki finds a treasure map left by his ancestors.",Comedy
652,653. Mind on kaks,Two rivals meet to settle old scores in a casino but things are interrupted by a raid.,Comedy
653,654. Father-in-law and Son-in-law,"Small-time real estate agents Bhau and Chochya encounter Dr. Amruta Deshmukh, who aims to establish a surrogacy hospital. Their journey to make her vision a reality unfolds.",Comedy
654,655. The Heartbreak Agency,Lawyer suffering from a condition preventing him from lying takes a cross-country road trip in France. Musical fantasy blending trumpet and piano. Original Ibrahim Maalouf soundtrack.,Comedy
655,656. Superboys of Malegaon,Mazi is engaged to his dream girl and thriving at his high-powered investment firm. But a shocking request from his mentor threatens it all. Will he risk everything for the man who built his career or protect his perfect life?,Comedy
656,657. Christmas in Lagos,Dave faces adulthood challenges while his codependent bond with his mother hinders his personal growth.,Comedy
657,658. Udan Chhoo,"In the realm of underground gambling, Mahsun, Sahin, and Mehmet find themselves entangled in a web of deception. Their fake political party's parliament entry leads them to further exploit the absurd situation for personal gain.",Comedy
658,659. La Familia,"In a zombie-filled world, a group of unlikely heroes embark on a dangerous journey to rescue their missing friend.",Comedy
659,660. Satilik Degildir,A man appreciated by everyone decides to start behaving badly with his loved ones when he receives the news that he has little time left to live.,Comedy
660,661. Verliefd op Bali,A legal case unites two lawyers between rivalry and romance.,Comedy
661,662. G for Gap,"Three friends find themselves at an old temple located on the outskirts of the city. However, this temple harbours a terrifying legend: anyone who wishes to be ordained as a monk there is cursed.",Comedy
662,663. Bring on the Damned!,"A lonely gay singer-songwriter learns how to ask for what he wants in life through a newfound romance with an honest and communicative married couple. All the while, he fears he is losing his best friend to her girlfriend.",Comedy
663,664. The Contract,"'Scrambled' follows the uniquely quirky story of a man with half a penis, freshly out of prison, as he reenters the his former best friend's life, who is now an omelette chef, and wreaks havoc in all aspects of his life.",Comedy
664,665. Si Juki the Movie: Harta Pulau Monyet,"Messy follows the life of brutally self-aware, promiscuous, love addict Stella Fox, who moves to New York after a devastating breakup, and all her disappointing romantic dalliances over the course of a summer.",Comedy
665,666. Kolpaçino: 4 4'lük,A father and daughter maintain their bond despite living in different countries through an imaginative nightly ritual where she suggests a title and he creates short animated films starring her as the hero.,Comedy
666,667. Delivery Boy,"In Netflix's first-ever crowd work special, Matt Rife gets up close and personal with an unpredictable Charlotte audience to riff on all things dreams.",Comedy
667,668. Finalement,"Two friends are brought to Medellin, Colombia under the guise of a pleasurable business trip by their friend who is already there to make good on a financial obligation. The man that they are all forced to meet with to settle the debt has something special planned for ALL OF THEM.",Comedy
668,669. Family Gbese,Five trouble making bachelors get evicted and need to find refuge in a suspiciously affordable house,Comedy
669,670. Momma's Boy,"Neighbors prank each other, situation escalates comically amid NYC apartment complex's cutthroat politics, exploring absurdity of conflict between residents.",Comedy
670,671. Illegal Hayatlar: Meclis,"Two estranged brothers return to their childhood home to find the will of their recently deceased father, what they discover there is much much worse.",Comedy
671,672. Trizombie,"Twin sisters Janet and Anet,separated by fate,inherit their mystic grandmother's powers.Forced to switch lives,they must adapt to each other's worlds,guided by visions, as they discover if they control their destinies or are bound by fate.",Comedy
672,673. Mala persona,"Luana and Hugo are schoolmates and are in love with each other. But when Hugo's mother and Luana's father decide to go out together and move in with everyone, things get complicated for the suitors.",Comedy
673,674. À l'ancienne,"Little does Leo know that a mysterious taxi driver will jeopardize his blossoming romance with Rita, a young woman he's falling in love with.",Comedy
674,675. Perdiendo el Juicio,"In the early '90s, Karachi, two teenage brothers Mazhar and fakhar, secretly plan to watch adult movie when their father brings home a rented VCR, so they can ""grow up"".",Comedy
675,676. Pee Nak 4,"After a one-night stand with a stranger, Christina becomes pregnant with twins, but tragically, they are stillborn...or at least she believes so.",Comedy
676,677. Throuple,"A neighborhood shopkeeper plans to commit a robbery, inspired by the TV series La Casa de Papel. During the period when there were no masks anywhere due to the pandemic and factories were stockpiling, the neighborhood tradesmen formed an amateur team of 9 people and attempted to rob the mask factory.",Comedy
677,678. Scrambled,"A struggling entrepreneur encounters the Archangel Raphael, who reveals that he is chosen by 'The Most High God' to be a part-time prophet, tasking him to save his crumbling and corrupt hometown.",Comedy
678,679. Messy,Jati is a teenager with Asperger's syndrome. He struggles to find his identity amidst various social challenges.,Comedy
679,"680. Maya, donne-moi un titre","Scientist Samyomoy Banerjee invents a time machine but dies mysteriously. In heaven, actor Bhanu Banerjee suspects foul play and vows to send him back. Will Samyomoy return to finish his invention?",Comedy
680,681. Matt Rife: Lucid - A Crowd Work Special,"Dunya Varmis begins 24 hours before a deadly pandemic threatens to wipe out all life on Earth. A secret organization known as ""The Ancients,"" possessing knowledge of future events, constructs a hidden sanctuary for a select group of individuals to survive the impending apocalypse. As the chosen ones gather in the sanctuary, disguised as a luxurious hotel, they face days filled with suspense, intrigue, and unexpected revelations.",Comedy
681,682. I Left My Heart in Colombia,"A story of resilience, betrayal, and the pursuit of redemption.",Comedy
682,683. The Boys,"A local club promoter in Rochester, New York defies the orders of his boss and attempts to open up his own club.",Comedy
683,684. The French Italian,A Korean archery coach embarks on a journey to train 3 Amazonian natives to win Olympic medals.,Comedy
